BCCvolume_pa_min_value,BCCefflatcnt_min_value,GSestBCClatcnt_min_value,AtomicVolume_arithmetic_average,GSestFCClatcnt_min_value,GSvolume_pa_min_value,HeatVaporization_arithmetic_average,IsSimpleCubic_composition_average,CovalentRadius_min_value,HeatVaporization_composition_average,GSenergy_pa_composition_average,IsNonmetal_composition_average,AtomicVolume_difference,CovalentRadii_min_value,BoilingT_arithmetic_average,AtomicVolume_composition_average,IonicRadii_difference,n_ws^third_arithmetic_average,IonicRadii_min_value,phi_difference,IsChalcogen_composition_average,GSbandgap_composition_average,GSbandgap_arithmetic_average,ThermalExpansionCoefficient_min_value,ThermalExpansionCoefficient_difference,Density_composition_average,phi_arithmetic_average,HeatVaporization_difference,SpecificHeatCapacity_arithmetic_average,IsMetal_composition_average,AtomicRadii_composition_average,MiracleRadius_min_value,IsPnictide_composition_average,ThermalExpansionCoefficient_composition_average,HeatFusion_arithmetic_average,BCCfermi_difference,ElectricalConductivity_min_value,Number_min_value,AtomicNumber_min_value,BCCvolume_padiff_composition_average,IonizationEnergy_arithmetic_average,phi_composition_average,IsHexagonal_composition_average,MiracleRadius_difference,HeatCapacityMolar_min_value,CovalentRadius_composition_average,MeltingT_arithmetic_average,GSenergy_pa_arithmetic_average,target
14.47,6.140393047000001,3.0659471110000003,35.61140457931003,3.862851303,14.41,181.16666666666663,0.0,105.0,138.375,-3.813932566875,0.5,50.27089540613149,1.02,2032.24,33.50018988315033,1.13,0.8266666666666667,0.29,,0.5,1.101,,,58.2,4863.25,2.59,,,,,103.0,,,,,,,,,,,,,,,,,328.5857529646245
11.08,5.617631503999999,2.807970487,19.013626512681437,3.537821124,11.07,338.9733333333333,0.0,120.0,212.11,-4.37730670375,0.5,15.378862693927696,1.16,3058.333333333333,20.290897159915865,0.23,1.0366666666666666,0.5,,0.5,0.3995,,,37.7,6825.75,2.833333333333333,,,,,118.0,,,,,,,,,,,,,,,,,316.58575391744614
8.43,5.128407411,2.687689729,6246.360320284379,3.386276865,9.7075,143.3366,0.6666666666666666,57.0,57.12208888888888,-1.924726296666667,0.6666666666666666,18581.592189611987,0.72,1400.6266666666668,12429.397757033785,1.48,0.6833333333333333,0.26,,0.0,1.3992222222222224,,,1797.4,677.5751111111111,2.216666666666667,,,,,110.0,,,,,,,,,,,,,,,,,735.5857206480949
19.65,6.7997693120000005,3.390921571,27.768357089171094,4.272293466,19.495,75.25,0.0,138.0,75.25,-1.976738365835,0.0,12.3766632667522,1.36,1150.5,27.768357089171094,0.02,0.62,0.95,,0.5,0.2319999999999999,,,12.0,7445.0,2.025,,,,,140.0,,,,,,,,,,,,,,,,,144.5857675745544
6.6,4.726663002,2.242692341,6214.753747878855,2.825615289,5.64,290.8209333333333,0.0,71.0,218.8139,-6.89523141,0.75,18583.673876903507,0.75,2044.736666666667,9309.19005256384,1.55,1.4433333333333334,0.16,,0.0,4.3425,,,239.0,953.1255,5.216666666666667,,,,,72.0,,,,,,,,,,,,,,,,,2148.5856084533616
7.33,4.894871769,2.630893787,6212.335722612824,3.314718462,9.105,247.0036333333333,0.5,66.0,149.15545,-4.426018015,0.5,18570.65310840953,0.73,2129.0333333333333,9307.157593149524,0.6399999999999999,0.7966666666666666,0.76,,0.5,0.0,,,774.3,1264.2145,2.1,,,,,64.0,,,,,,,,,,,,,,,,,747.6702578770523
6.98,4.815689402,2.630893787,12400.914287555795,3.314718462,9.105,247.73456666666667,0.3333333333333333,66.0,247.73456666666667,-8.273210885000001,0.6666666666666666,18574.452237059617,0.73,1966.1033333333328,12400.914287555795,1.0699999999999998,1.0933333333333333,0.64,,0.3333333333333333,2.1456666666666666,,,773.7,5550.8933333333325,3.6366666666666654,,,,,64.0,,,,,,,,,,,,,,,,,816.5857142165497
6.98,4.815689402,2.630893787,12402.452369830184,3.314718462,9.105,113.50123333333332,0.2,66.0,135.5193,-6.0823506830000005,0.6000000000000001,18569.837990236443,0.73,1086.77,11164.503410498342,1.18,1.0066666666666666,0.53,,0.2,2.728,,,774.3,2129.9862,3.803333333333333,,,,,64.0,,,,,,,,,,,,,,,,,904.585707229192
7.33,4.894871769,2.630893787,6220.700379684646,3.314718462,9.105,149.48363333333333,0.6,66.0,91.05454,-4.035950474,0.6,18565.23038122733,0.73,1574.033333333333,11169.299094406548,0.69,0.7166666666666667,0.71,,0.6,0.0,,,758.0,1772.8574,2.2333333333333334,,,,,64.0,,,,,,,,,,,,,,,,,607.5857308115244
7.8,4.99733191,2.508239481,17.632361125060495,3.160183721,7.89,153.5,0.0,96.0,153.5,-3.926127706875001,0.5,19.068369339221405,0.9,1730.36,17.632361125060495,0.16,0.835,0.29,,0.5,1.101,,,58.7,1904.0,2.525,,,,,103.0,,,,,,,,,,,,,,,,,599.5857314467387
8.43,5.128407411,2.687689729,6220.875640555551,3.386276865,9.7075,67.04993333333334,0.6,57.0,41.53788,-1.433319696166,0.6,18580.028541872805,0.72,760.2933333333333,11173.16881126477,0.3800000000000001,0.6866666666666666,0.95,,0.0,1.182,,,1769.2,1924.6176,2.25,,,,,157.0,,,,,,,,,,,,,,,,,429.5857449450435
6.6,4.726663002,2.242692341,6207.5340938868285,2.825615289,5.64,272.76030000000003,0.6,66.0,165.02053999999995,-4.858452719000001,0.8,18583.37207677411,0.73,1810.033333333333,11161.39932292786,1.24,1.0033333333333334,0.16,,0.6,0.8992000000000001,,,779.0,2182.8574,3.43,,,,,64.0,,,,,,,,,,,,,,,,,1470.585662287777
7.33,4.894871769,2.630893787,6233.92839398362,3.314718462,9.105,132.34696666666667,0.2,66.0,107.08818,-2.171297918,0.2,18575.25010287292,0.73,1393.3666666666666,3777.4134171281617,0.7600000000000001,0.7233333333333333,0.85,,0.2,0.0,,,765.8,4779.4858,2.416666666666667,,,,,64.0,,,,,,,,,,,,,,,,,266.8364515022847
7.33,4.894871769,2.630893787,6220.766966528848,3.314718462,9.105,56.02696666666667,0.6666666666666666,66.0,29.71893333333333,-4.1787856506250005,0.8333333333333333,18565.030620694728,0.73,854.9399999999998,12406.482066509125,1.11,0.3033333333333333,0.29,,0.8333333333333333,0.367,,,757.7,585.9526666666667,0.85,,,,,64.0,,,,,,,,,,,,,,,,,1173.5856858701095
28.3,7.678955297999999,4.111975037,63.29882028376145,5.180763906,34.7633333333,59.915000000000006,0.0,138.0,63.01000000000001,-1.6893241855566663,0.0,58.6842631224285,1.36,1111.0,73.0795308041662,0.6400000000000001,0.3,0.97,,0.3333333333333333,0.1546666666666666,,,72.2,3101.333333333333,1.05,,,,,140.0,,,,,,,,,,,,,,,,,84.58577233866201
6.98,4.815689402,2.630893787,12401.570836941604,3.314718462,9.105,121.73456666666668,0.2,66.0,145.39929999999995,-6.405902067,0.6000000000000001,18572.48258890219,0.73,1113.4366666666667,11163.445571032044,1.45,1.0499999999999998,0.26,,0.2,2.8840000000000003,,,777.4,932.7862,3.8533333333333335,,,,,64.0,,,,,,,,,,,,,,,,,1128.5856894431904
7.33,4.894871769,2.630893787,6216.545876117323,3.314718462,9.105,263.8403,0.6,66.0,159.66853999999998,-5.124787725666001,0.6,18574.195033509084,0.73,2087.7,11166.806392266157,0.7599999999999999,0.82,0.64,,0.6,0.0,,,772.7,1908.4574,2.25,,,,,64.0,,,,,,,,,,,,,,,,,873.5857096906476
14.16,6.096226278,3.033694224,22.026927311267432,3.822215211,13.96,154.0,0.0,107.0,118.6,-4.16426438625,0.5,13.008438081838698,1.06,1608.833333333333,23.57372593761088,0.57,1.4466666666666663,0.17,,0.0,0.90825,,,121.3,4027.25,4.7333333333333325,,,,,102.0,,,,,,,,,,,,,,,,,381.5857487563297
7.33,4.894871769,2.630893787,6218.95277317635,3.314718462,9.105,63.49363333333333,0.6666666666666666,66.0,26.659488888888887,-4.4212065805555545,0.6666666666666666,18570.473200752214,0.73,911.3666666666666,12404.396457523691,0.82,0.7833333333333333,0.58,,0.6666666666666666,0.0,,,764.6,1445.8415555555555,2.45,,,,,64.0,,,,,,,,,,,,,,,,,739.5857203304878
16.51,6.416364372,3.2062378330000003,24.0317237733108,4.039606536,16.48,162.84333333333333,0.0,121.0,134.79,-2.9744787608350003,0.0,17.3622642050373,1.18,1889.333333333333,26.512965010619897,0.43,0.79,0.54,,0.5,0.2319999999999999,,,27.2,3928.75,2.35,,,,,140.0,,,,,,,,,,,,,,,,,331.5857527264192
8.43,5.128407411,2.687689729,9338.728216005837,3.386276865,9.7075,40.08490000000001,0.5,57.0,40.08490000000001,-1.397800335415,0.5,18525.76070264553,0.72,558.44,9338.728216005837,0.1799999999999999,0.325,1.33,,0.0,0.985,,,1718.0,428.848,1.125,,,,,230.0,,,,,,,,,,,,,,,,,249.58575923736612
7.33,4.894871769,2.630893787,6209.678806446631,3.314718462,9.105,202.9036333333333,0.5,66.0,153.03045,-4.869937930000002,0.5,18580.3672245575,0.73,2131.0333333333333,9305.308396457323,0.6699999999999999,0.9133333333333332,0.73,,0.5,0.0,,,770.0,2976.9645,2.5666666666666664,,,,,64.0,,,,,,,,,,,,,,,,,656.5857269208365
14.16,6.096226278,3.390921571,23.270174996349677,4.272293466,19.495,157.09,0.0,107.0,120.9175,-4.25952757875,0.5,8.197744100028398,1.06,1588.8333333333337,24.506161701422556,0.7799999999999999,1.4633333333333334,0.17,,0.0,1.00575,,,124.4,3656.5,4.766666666666667,,,,,102.0,,,,,,,,,,,,,,,,,476.5857412131592
8.43,5.128407411,2.687689729,9309.101495923054,3.386276865,9.7075,147.0349,0.75,57.0,75.15235,-2.2099014981250003,0.75,18585.01414281109,0.72,1438.44,13955.355031625828,0.79,0.695,0.54,,0.0,1.4775,,,1776.9,676.2719999999999,2.1,,,,,141.0,,,,,,,,,,,,,,,,,710.5857226331398
7.33,4.894871769,2.630893787,6228.69725357722,3.314718462,9.105,272.43696666666665,0.6666666666666666,66.0,82.9156,-4.433196159999167,0.6666666666666666,18574.150436930217,0.73,2284.366666666667,12415.263971293632,0.87,0.76,0.64,,0.6666666666666666,0.0,,,773.7,1602.4526666666666,2.1,,,,,64.0,,,,,,,,,,,,,,,,,895.0107895499382
7.33,4.894871769,2.630893787,9307.42907143588,3.314718462,9.105,168.85545000000005,0.6666666666666666,66.0,113.70726666666668,-4.709874451666667,0.6666666666666666,18569.536190107043,0.73,1591.55,12402.35176978705,0.8699999999999999,0.685,0.53,,0.6666666666666666,0.1276666666666666,,,774.3,1775.2859999999996,2.275,,,,,64.0,,,,,,,,,,,,,,,,,795.5857158839873
14.16,6.096226278,3.033694224,21.1453944226855,3.822215211,13.96,162.23333333333338,0.0,107.0,124.775,-4.36648400125,0.5,13.008438081838698,1.06,1635.5,22.91257627117443,0.57,1.4899999999999998,0.17,,0.0,1.00575,,,124.4,3279.0,4.783333333333333,,,,,102.0,,,,,,,,,,,,,,,,,477.5857411337574
7.33,4.894871769,2.630893787,6211.826495825068,3.314718462,9.105,317.6369666666667,0.6666666666666666,66.0,160.52393333333333,-5.49967403,0.6666666666666666,18572.180788772792,0.73,2648.366666666667,12402.011831157231,1.14,0.97,0.26,,0.6666666666666666,0.1288333333333333,,,777.4,1474.4526666666668,2.716666666666667,,,,,64.0,,,,,,,,,,,,,,,,,1065.5856944455031
10.33,5.487907316,2.74306794,19.577703129173152,3.456049039,10.32,194.95,0.0,107.0,134.1,-5.4491142183333325,0.6666666666666666,17.2728373749361,1.06,1869.75,22.456509358329164,0.5199999999999999,1.7,0.17,,0.0,1.0833333333333333,,,113.6,4184.666666666667,5.375,,,,,102.0,,,,,,,,,,,,,,,,,465.5857420865789
10.51,5.519599495,2.757836487,20.21341314111985,3.474656242,10.4875862069,116.07,0.0,107.0,53.868,-6.124520284068001,0.8,16.001417351042694,1.06,1443.75,25.013838346432657,0.5,1.63,0.17,,0.0,1.3,,,105.3,2952.4,5.0,,,,,102.0,,,,,,,,,,,,,,,,,539.5857362108462
7.33,4.894871769,2.630893787,6218.749079147095,3.314718462,9.105,53.57363333333333,0.4,66.0,52.42836,-2.4568344278148,0.4,18567.58542441977,0.73,625.2766666666666,7457.576546562586,0.3799999999999999,0.6866666666666666,1.02,,0.4,0.0,,,731.0,3094.5716,2.3000000000000003,,,,,64.0,,,,,,,,,,,,,,,,,614.5857302557117
11.08,5.617631503999999,2.807970487,18.53030408136033,3.537821124,11.07,200.43333333333337,0.0,105.0,152.825,-3.905127844375,0.5,15.336603862771303,1.02,2236.5733333333333,20.68936450968805,0.44,0.9533333333333334,0.29,,0.5,1.101,,,53.5,3885.0,2.8833333333333337,,,,,103.0,,,,,,,,,,,,,,,,,462.5857423247843
7.33,4.894871769,2.630893787,6224.934255107634,3.314718462,9.105,189.6036333333333,0.6,66.0,115.12654,-4.793825019,0.6,18574.560849330595,0.73,1931.033333333333,11171.839419660342,0.8099999999999999,0.7766666666666667,0.61,,0.6,0.0,,,771.4,1604.2574,2.04,,,,,64.0,,,,,,,,,,,,,,,,,735.538617696687
16.51,6.416364372,3.2135708380000003,25.037086761834964,4.048845545,16.5933333333,151.26333333333332,0.0,122.0,126.105,-2.79118680646,0.0,14.3461752394648,1.23,1784.333333333333,27.266987252013024,0.35,0.7633333333333334,0.62,,0.5,0.2319999999999999,,,27.2,4729.75,2.3166666666666664,,,,,134.0,,,,,,,,,,,,,,,,,331.5857527264192
6.6,4.726663002,2.242692341,47.21385634331664,2.825615289,5.64,431.0633333333333,0.0,76.0,415.186,-5.231437982000001,0.4,108.63092609263228,0.77,3114.0,53.58453491063312,1.58,1.3666666666666667,0.16,,0.0,1.7984000000000002,,,99.0,5873.6,4.613333333333333,,,,,77.0,,,,,,,,,,,,,,,,,1804.5856357675784
7.33,4.894871769,2.630893787,6209.483852932963,3.314718462,9.105,285.8703000000001,0.5,66.0,121.92211666666668,-4.192267812083333,0.5,18577.486832259787,0.73,2524.7,9306.301135297115,0.8699999999999999,0.9433333333333334,0.53,,0.5,0.0,,,773.8,1975.297833333333,2.6833333333333336,,,,,64.0,,,,,,,,,,,,,,,,,798.5857156457819
7.33,4.894871769,2.630893787,6236.483286801335,3.314718462,9.105,43.9703,0.4,66.0,40.90436,-2.3380718844828,0.4,18567.58542441977,0.73,560.2766666666666,7478.857595747676,0.5900000000000001,0.6133333333333333,1.02,,0.4,0.0,,,731.0,3320.171600000001,2.1,,,,,64.0,,,,,,,,,,,,,,,,,615.58573017631
16.51,6.416364372,3.2135708380000003,30.3912701353057,4.048845545,16.5933333333,104.36,0.0,128.0,115.045,-2.2793443858325,0.0,17.8942708023774,1.23,1543.666666666667,28.179467121448106,0.26,1.02,0.76,,0.0,0.0,,,60.0,2183.75,3.316666666666667,,,,,152.0,,,,,,,,,,,,,,,,,342.5857518529994
8.43,5.128407411,2.687689729,6224.045793946637,3.386276865,9.7075,85.1566,0.6666666666666666,57.0,44.2132,-1.619176224166667,0.6666666666666666,18586.4028835938,0.72,973.2933333333332,12412.827180637618,0.5900000000000001,0.72,0.74,,0.0,1.3133333333333332,,,1777.5,1629.464,2.1666666666666665,,,,,140.0,,,,,,,,,,,,,,,,,469.5857417689717
7.33,4.894871769,2.630893787,6246.614868580371,3.314718462,9.105,46.37363333333333,0.5,66.0,35.632949999999994,-3.6213931525,0.5,18562.00574304561,0.73,964.7,9333.010443057628,0.98,0.6033333333333333,0.76,,0.5,0.0,,,769.0,2144.7145,2.1166666666666667,,,,,64.0,,,,,,,,,,,,,,,,,607.5857308115244
7.33,4.894871769,2.630893787,6208.52372216706,3.314718462,9.105,150.33696666666663,0.3333333333333333,66.0,150.33696666666663,-3.435777878333333,0.3333333333333333,18580.3672245575,0.73,1635.033333333333,6208.52372216706,0.6699999999999999,0.8166666666666667,0.73,,0.3333333333333333,0.0,,,763.5,3152.1430000000005,2.4333333333333336,,,,,64.0,,,,,,,,,,,,,,,,,662.5857264444257
7.33,4.894871769,2.630893787,6217.808167062854,3.314718462,9.105,136.3703,0.6666666666666666,66.0,69.89059999999999,-5.148712739583333,0.8333333333333333,18563.98304467276,0.73,1420.533333333333,12405.002666776129,1.23,0.9533333333333333,0.17,,0.6666666666666666,0.2708333333333333,,,768.7,1050.119333333333,2.9166666666666665,,,,,64.0,,,,,,,,,,,,,,,,,1132.5856891255833
7.33,4.894871769,2.630893787,6219.239384510681,3.314718462,9.105,109.25196666666668,0.5,66.0,82.7917,-3.3601567883325,0.5,18566.11450832901,0.73,1197.0333333333333,9312.47883000536,0.5999999999999999,0.6633333333333333,0.8,,0.5,0.0,,,747.9,2070.2145,2.2,,,,,64.0,,,,,,,,,,,,,,,,,486.5857404191413
11.08,5.617631503999999,2.807970487,19.5356670698845,3.537821124,11.07,188.85333333333327,0.0,105.0,144.14,-3.72183589,0.5,15.336603862771303,1.02,2131.5733333333333,21.44338675108117,0.44,0.9266666666666667,0.29,,0.5,1.101,,,53.5,4686.0,2.85,,,,,103.0,,,,,,,,,,,,,,,,,358.5857505825708
7.33,4.894871769,2.630893787,6215.909981862839,3.314718462,9.105,364.36030000000005,0.6666666666666666,66.0,183.8856,-5.674672555833332,0.6666666666666666,18574.195033509084,0.73,2948.0333333333333,12404.05357417612,0.7599999999999999,0.94,0.64,,0.6666666666666666,0.0,,,774.8,2453.619333333333,2.4066666666666663,,,,,64.0,,,,,,,,,,,,,,,,,793.3945295514336
28.3,7.678955297999999,3.88167309,63.61701113757464,4.890601633999999,29.2433333333,72.12666666666667,0.0,138.0,72.12666666666667,-1.7520567833333334,0.0,83.49932708537679,1.36,1120.3333333333333,63.61701113757464,0.77,0.4566666666666666,0.97,,0.3333333333333333,0.1546666666666666,,,81.2,3029.0,1.55,,,,,140.0,,,,,,,,,,,,,,,,,173.5857652719024
15.62,6.29893322,3.1964805060000003,21.28423574254813,4.027313073999999,16.33,172.23000000000005,0.0,105.0,131.6725,-3.493020575,0.5,10.0908978447804,1.02,1876.573333333333,22.754813255578902,0.8599999999999999,0.8900000000000001,0.29,,0.5,1.101,,,51.1,5078.5,2.8166666666666664,,,,,103.0,,,,,,,,,,,,,,,,,347.58575145599053
7.33,4.894871769,2.630893787,6214.419036310367,3.314718462,9.105,377.90363333333335,0.6666666666666666,66.0,190.65726666666663,-6.223861155833332,0.6666666666666666,18574.150436930217,0.73,3146.366666666667,12403.308101399884,0.7599999999999999,0.9466666666666668,0.64,,0.6666666666666666,0.0,,,773.7,3521.286,2.4166666666666665,,,,,64.0,,,,,,,,,,,,,,,,,801.5857154075765
7.33,4.894871769,2.630893787,6221.116158536172,3.314718462,9.105,56.82696666666666,0.1428571428571428,66.0,92.41298571428572,-3.3358754642857145,0.4285714285714285,18563.98304467276,0.73,800.1999999999998,2688.624879904653,1.23,0.8533333333333333,0.17,,0.1428571428571428,0.4642857142857143,,,757.7,1406.775571428571,2.7,,,,,64.0,,,,,,,,,,,,,,,,,506.5857388311055
15.62,6.29893322,3.353549368,23.3885296388768,4.225207441,18.8575,133.03,0.0,105.0,108.424,-3.66323215225,0.6,7.556032311588801,1.02,1597.36,24.144132870035683,0.33,0.655,0.29,,0.6,1.3212,,,50.3,3537.6,2.05,,,,,103.0,,,,,,,,,,,,,,,,,395.5857476447045
8.43,5.128407411,2.687689729,6222.101919747359,3.386276865,9.7075,137.61326666666668,0.3333333333333333,57.0,137.61326666666668,-3.5742746204166664,0.6666666666666666,18574.442021533927,0.72,1513.2,6222.101919747359,1.04,0.3933333333333333,0.29,,0.3333333333333333,1.3906666666666667,,,1794.8,2702.565333333333,1.0566666666666666,,,,,103.0,,,,,,,,,,,,,,,,,310.5857543938568
7.33,4.894871769,2.630893787,6227.581139147013,3.314718462,9.105,157.8703,0.4,66.0,110.78436,-3.369287561332,0.4,18577.49878022084,0.73,1452.7,7470.157689722704,0.87,0.7733333333333333,0.64,,0.4,0.0,,,768.2,2747.5716,2.5666666666666664,,,,,64.0,,,,,,,,,,,,,,,,,549.5857354168284
28.3,7.678955297999999,4.111975037,64.69052066636837,5.180763906,34.7633333333,46.42333333333333,0.0,138.0,34.61222222222222,-1.54255221463,0.6666666666666666,83.49932708537679,1.33,887.4333333333334,58.31354057224429,1.2300000000000002,0.1833333333333333,0.97,,0.1111111111111111,0.7595555555555555,,,81.2,4404.222222222223,0.65,,,,,140.0,,,,,,,,,,,,,,,,,173.5857652719024
7.33,4.894871769,2.630893787,6240.494374743073,3.314718462,9.105,123.88363333333334,0.3333333333333333,66.0,123.88363333333334,-3.0973577283333333,0.3333333333333333,18580.3672245575,0.73,1411.3666666666668,6240.494374743073,1.01,0.6733333333333333,0.73,,0.3333333333333333,0.0,,,763.5,3600.1430000000005,2.1333333333333333,,,,,64.0,,,,,,,,,,,,,,,,,625.5857293822921
7.33,4.894871769,2.630893787,6247.555465059948,3.314718462,9.105,154.81696666666662,0.5,66.0,116.96545,-4.2082025112500006,0.5,18559.183953606884,0.73,1550.7,9333.715890417312,0.72,0.5866666666666667,1.02,,0.5,0.0,,,768.7,1588.4645,1.7166666666666668,,,,,64.0,,,,,,,,,,,,,,,,,478.5857410543556
15.62,6.29893322,3.722284555,32.26543270690433,4.689784663999999,25.786875,58.66,0.0,105.0,46.49500000000001,-3.3930092902075,0.5,12.271783087581492,1.02,1244.5733333333333,30.99071097884605,0.73,0.6933333333333334,0.29,,0.5,1.101,,,60.0,2896.25,2.3666666666666667,,,,,103.0,,,,,,,,,,,,,,,,,307.5857546320623
7.33,4.894871769,2.630893787,6214.54452713389,3.314718462,9.105,47.80363333333333,0.6363636363636364,66.0,27.62511818181818,-4.289373276363636,0.8181818181818181,18568.97487339377,0.73,668.8666666666667,11840.750272295489,1.23,0.94,0.17,,0.6363636363636364,0.2954545454545455,,,755.2,648.3639090909091,3.0,,,,,64.0,,,,,,,,,,,,,,,,,1178.466445510251
14.47,6.140393047000001,3.0659471110000003,54.33527121734002,3.862851303,14.41,124.16625,0.0,120.0,69.94222222222223,-1.7988815194444443,0.6666666666666666,102.75762953936032,1.14,1242.325,56.115492679848174,1.56,0.5549999999999999,0.64,,0.0,0.8835555555555555,,,88.2,4237.88888888889,1.85,,,,,142.0,,,,,,,,,,,,,,,,,257.5857586021519
7.33,4.894871769,2.630893787,6230.374378962216,3.314718462,9.105,64.74696666666667,0.6,66.0,40.21254,-3.867040096334,0.6,18558.240477766853,0.73,1164.7,11175.103493973087,0.45,0.27,0.97,,0.8,0.0928,,,761.2,1950.8574,0.7733333333333333,,,,,64.0,,,,,,,,,,,,,,,,,708.8707572993352
7.33,4.894871769,2.630893787,4679.828325496657,3.314718462,9.105,119.705225,0.3333333333333333,66.0,96.70696666666667,-2.8020435183316668,0.3333333333333333,18580.3672245575,0.73,1369.525,6225.158132893047,0.78,0.735,0.73,,0.3333333333333333,0.0,,,763.5,1952.476333333333,2.35,,,,,64.0,,,,,,,,,,,,,,,,,641.5857281118634
7.33,4.894871769,2.630893787,9251.21622729302,3.314718462,9.105,55.44522499999999,0.4,66.0,45.03836,-3.467780433,0.6000000000000001,18562.00574304561,0.73,1083.015,11119.412415132298,1.05,0.5175000000000001,0.76,,0.4,0.4986,,,769.0,2042.6144,1.6800000000000002,,,,,64.0,,,,,,,,,,,,,,,,,573.5857335111854
7.33,4.894871769,2.630893787,4677.6741592013705,3.314718462,9.105,264.90272500000003,0.6,66.0,121.68654,-4.821288988999999,0.6,18574.150436930217,0.73,2450.275,11173.66517509272,0.7799999999999999,0.8999999999999999,0.64,,0.6,0.0,,,773.7,3345.8574,2.63,,,,,64.0,,,,,,,,,,,,,,,,,744.6165269361184
7.33,4.894871769,2.630893787,4665.535007210976,3.314718462,9.105,136.102725,0.25,66.0,136.102725,-4.2780701775,0.25,18576.9914827546,0.73,1443.775,4665.535007210976,0.82,0.9925,0.58,,0.25,0.0,,,768.7,4335.10725,3.025,,,,,64.0,,,,,,,,,,,,,,,,,515.5857381164893
6.6,4.726663002,2.242692341,9306.633608926502,2.825615289,5.64,278.625925,0.2857142857142857,66.0,216.28677142857143,-6.867911347857143,0.7142857142857142,18583.673876903507,0.73,2021.3275,10634.89196881382,1.55,1.1575,0.16,,0.2857142857142857,2.481428571428572,,,779.0,1601.337142857143,4.075,,,,,64.0,,,,,,,,,,,,,,,,,2160.58560750054
7.33,4.894871769,2.630893787,9250.127698478078,3.314718462,9.105,82.377725,0.4,66.0,66.58436,-3.390905113,0.6000000000000001,18556.713707407194,0.73,955.265,11118.541592080344,0.78,0.5,1.03,,0.4,0.4986,,,757.5,2483.2144,1.6375000000000002,,,,,64.0,,,,,,,,,,,,,,,,,550.5857353374264
7.33,4.894871769,2.630893787,6232.745484872089,3.314718462,9.105,49.42696666666667,0.6,66.0,31.02054,-3.897055553666,0.6,18562.00574304561,0.73,994.0333333333332,11176.526157519014,0.75,0.6366666666666667,0.76,,0.6,0.0,,,769.0,1511.4574,2.216666666666667,,,,,64.0,,,,,,,,,,,,,,,,,624.5857294616939
8.43,5.128407411,2.687689729,6236.9479812303625,3.386276865,9.7075,121.08993333333332,0.6666666666666666,57.0,62.17986666666667,-1.9168336625,0.6666666666666666,18585.01414281109,0.72,1279.2933333333333,12419.27827427948,1.07,0.6633333333333333,0.54,,0.0,1.3133333333333332,,,1776.9,706.4639999999999,2.1,,,,,141.0,,,,,,,,,,,,,,,,,658.2016401888546
7.33,4.894871769,2.630893787,6213.274627576555,3.314718462,9.105,125.6153,0.5,66.0,95.0642,-3.51256817,0.5,18570.65310840953,0.73,1350.0333333333333,9308.005262304769,0.6399999999999999,0.7166666666666666,0.76,,0.5,0.0,,,747.9,1961.9645,2.25,,,,,64.0,,,,,,,,,,,,,,,,,610.585730573319
7.33,4.894871769,2.630893787,4666.664365520046,3.314718462,9.105,137.670225,0.25,66.0,137.670225,-3.89380678,0.25,18576.9914827546,0.73,1473.525,4666.664365520046,0.82,0.985,0.58,,0.25,0.0,,,774.8,4753.60725,3.0175,,,,,64.0,,,,,,,,,,,,,,,,,460.585742483588
7.33,4.894871769,2.630893787,4687.539488046343,3.314718462,9.105,106.952725,0.6666666666666666,66.0,49.42948888888889,-3.958392046388889,0.7777777777777777,18569.536190107043,0.73,1150.35,12412.349309403597,1.6700000000000002,0.4925000000000001,0.53,,0.6666666666666666,0.1605555555555555,,,774.3,1311.5082222222222,1.6625,,,,,64.0,,,,,,,,,,,,,,,,,694.5857239035686
6.11,4.606669594,2.429779429,4676.850350682963,3.061330249,7.1725,201.520225,0.5454545454545454,66.0,133.73958181818182,-4.335592893030909,0.5454545454545454,18584.89939922412,0.73,2065.775,10158.24129855626,1.19,0.8675,0.23,,0.5454545454545454,0.2770909090909091,,,775.3,1227.1430909090911,2.5424999999999995,,,,,64.0,,,,,,,,,,,,,,,,,1283.5856771359124
7.33,4.894871769,2.630893787,4683.827191178734,3.314718462,9.105,85.877725,0.4,66.0,69.38436,-3.3832405775,0.6000000000000001,18556.713707407194,0.73,1131.85,7465.501186240866,1.1700000000000002,0.4925,1.03,,0.4,0.2124,,,766.6,3646.5716,1.6175000000000002,,,,,64.0,,,,,,,,,,,,,,,,,507.5857387517037
7.33,4.894871769,2.630893787,4681.222129431671,3.314718462,9.105,152.787725,0.6,66.0,76.84053999999998,-4.1432704475,0.6,18562.00574304561,0.73,1957.525,11175.084363184842,0.6599999999999999,0.8125,0.76,,0.6,0.0,,,774.8,1987.1574,2.4725,,,,,64.0,,,,,,,,,,,,,,,,,687.5584521825792
7.33,4.894871769,2.630893787,9246.625856915049,3.314718462,9.105,113.577725,0.3333333333333333,66.0,99.65363333333332,-3.1376194841666667,0.5,18580.3672245575,0.73,1418.015,9273.944979304048,1.08,0.5700000000000001,0.73,,0.3333333333333333,0.4155,,,763.5,2657.6786666666667,1.6925,,,,,64.0,,,,,,,,,,,,,,,,,628.5857291440867
