n_ws^third_composition_average,AtomicVolume_difference,GSenergy_pa_arithmetic_average,HeatFusion_composition_average,GSenergy_pa_composition_average,ICSDVolume_composition_average,BoilingT_composition_average,MeltingT_composition_average,MeltingT_difference,ShearModulus_min_value,phi_composition_average,BulkModulus_composition_average,ShearModulus_max_value,n_ws^third_max_value,ElasticModulus_composition_average,ElasticModulus_min_value,BulkModulus_min_value,ThermalExpansionCoefficient_max_value,ThermalExpansionCoefficient_composition_average,BoilingT_max_value,BCCefflatcnt_composition_average,HeatVaporization_composition_average,MeltingT_max_value,ElasticModulus_arithmetic_average,BCCvolume_pa_composition_average,AtomicRadii_composition_average,SecondIonizationEnergy_composition_average,MeltingT_min_value,IonicRadii_difference,BCCenergy_pa_arithmetic_average,ICSDVolume_min_value,BCCfermi_composition_average,BCCvolume_padiff_composition_average,HeatFusion_min_value,n_ws^third_arithmetic_average,HeatFusion_max_value,BCCenergy_pa_composition_average,phi_arithmetic_average,CovalentRadii_composition_average,BulkModulus_max_value,IonizationEnergy_composition_average,BoilingT_difference,GSestFCClatcnt_composition_average,IonizationEnergy_difference,GSestBCClatcnt_composition_average,Polarizability_composition_average,ThermalExpansionCoefficient_min_value,ThermalExpansionCoefficient_difference,BoilingT_arithmetic_average,ElasticModulus_max_value,Electronegativity_composition_average,HeatFusion_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,MeltingT_arithmetic_average,BCCfermi_arithmetic_average,ICSDVolume_arithmetic_average,target
1.5099999999999998,18.314826613955898,-5.675764116666668,29.058000000000003,-5.517996985,20.46,3287.2000000000007,1765.82,141.04999999999995,26.0,4.7,,44.0,,128.48,64.4,41.0,11.8,8.020000000000001,,,,,,,,16.837999999999994,1687.0,,-5.44444027,,6.686979431999999,,,,,-5.26526882,,,,,445.0,,,3.4073489548,,,,,162.0,,,,,,,132.0724519
1.106666666666667,19.714894206844896,-2.4838829883333333,8.056666666666667,-2.4838829883333333,31.5,1998.333333333333,847.6933333333334,609.9200000000002,7.4,3.3833333333333337,,18.0,,38.46666666666667,21.0,17.0,24.8,23.03333333333333,,,,,,,,13.845999999999998,505.08,,-2.44528516,,5.344142083333333,,,,,-2.44528516,,,,,1512.0,,,3.952475840333333,,,,,50.0,,,,,,,40.36381342
1.4775,18.14169554677288,-7.70835336,44.7375,-8.26983985375,19.35,4231.75,2335.02,3317.92,18.0,4.397500000000001,,30.0,,83.75,7.0,33.0,22.0,8.7,,,,,,,,17.21625,505.08,,-6.18044563,,6.7979930525,,,,,-7.0789965625,,,,,2001.0,,,3.34439027825,,,,,139.0,,,,,,,137.8530064
1.4625,12.2683989935009,-5.128111583333333,13.6825,-5.13052733,20.325,3112.5,1493.795,1322.97,18.0,4.575,,44.0,,96.0,50.0,57.0,22.0,13.9,,,,,,,,16.673000000000002,505.08,,-5.0526765,,5.96908167,,,,,-5.0622606,,,,,361.0,,,3.43190220125,,,,,127.0,,,,,,,124.12030159999998
1.85,0.0,-11.22070399,57.85,-11.22070399,13.8,5285.0,3306.0,0.0,222.0,5.4,,222.0,,550.0,550.0,0.0,5.1,5.1,,,,,,,,0.0,3306.0,,-10.33236566,,8.77732215,,,,,-10.33236566,,,,,0.0,,,3.043082054,,,,,550.0,,,,,,,401.3286154
1.306,21.183270950619704,-3.895842301666667,11.692,-4.366556299999999,22.56,2999.8,1447.308,876.0,17.0,3.75,,48.0,,84.24000000000002,44.4,41.0,24.8,16.08,,,,,,,,16.019800000000004,923.0,,-3.83228521,,3.861622736,,,,,-4.2960080860000005,,,,,2255.0,,,3.4447138714,,,,,124.0,,,,,,,61.91485247
1.6324999999999998,5.5985638343967,-6.588357651666667,16.1525,-6.711365525,13.15,3218.0,1663.1175,1249.53,26.0,4.6625,,75.0,,153.875,70.5,76.0,23.1,14.375,,,,,,,,16.8995,933.47,,-6.52317813,,6.62498122,,,,,-6.63740524,,,,,888.0,,,2.91057670425,,,,,208.0,,,,,,,192.2243978
1.4166666666666663,17.652749375785405,-5.5368239316666665,17.785,-5.5368239316666665,26.066666666666663,3192.0,1581.3933333333334,1137.62,20.0,4.416666666666667,,61.0,,102.13333333333333,64.4,41.0,11.3,10.366666666666667,,,,,,,,15.777666666666663,903.78,,-5.38511688,,6.447114343333333,,,,,-5.38511688,,,,,2238.0,,,3.7017819166666666,,,,,175.0,,,,,,,96.86677029
1.63,0.0,-11.85139954,36.57,-11.85139954,17.6,5731.0,3290.0,0.0,69.0,4.05,,69.0,,183.0,183.0,200.0,6.3,6.3,,,,,,,,0.0,3290.0,,-11.85139954,,5.43624355,,,,,-11.85139954,,,,,0.0,,,3.309248619,,,,,183.0,,,,,,,193.7051504
1.598,10.491346224898502,-7.8882339,31.048,-7.475020812999999,17.16,3498.0,1900.4,819.0,30.0,4.572,,82.0,,177.0,139.0,100.0,11.8,6.94,,,,,,,,15.995,1687.0,,-7.654048036666666,,7.492897358,,,,,-7.229927772000001,,,,,1742.0,,,3.1977121082,,,,,211.0,,,,,,,192.711085
1.6390909090909092,5.317991448049102,-5.2813462875,22.825454545454544,-5.189982467272729,15.663636363636362,3224.5454545454545,1802.404545454545,141.04999999999995,44.0,5.313636363636364,,44.0,,133.36363636363637,127.0,100.0,11.8,10.127272727272729,,,,,,,,19.03272727272727,1687.0,,-4.996511645,,6.046521089090909,,,,,-5.056648807272729,,,,,63.0,,,3.1348385160909094,,,,,162.0,,,,,,,163.277986
1.5111111111111108,2.3800605578067007,-6.6000725625,30.176666666666662,-6.730645291111111,18.666666666666668,3388.0,1828.111111111111,254.0,44.0,4.2,,44.0,,133.11111111111111,110.0,100.0,8.6,5.933333333333334,,,,,,,,14.808888888888893,1687.0,,-6.28163925,,6.0598237188888895,,,,,-6.434931345555556,,,,,387.0,,,3.3198216623333328,,,,,162.0,,,,,,,142.18564750000004
1.3816666666666668,18.3614815118892,-5.191081426666667,16.878333333333334,-5.263866013333333,22.93333333333333,2650.0,1325.185,1037.22,20.0,4.208333333333334,,48.0,,90.83333333333331,67.0,42.0,16.5,11.116666666666667,,,,,,,,16.17366666666667,903.78,,-5.064690173333333,,5.916421176666668,,,,,-5.1058614816666665,,,,,1700.0,,,3.532052450333333,,,,,124.0,,,,,,,93.49282782
1.284,108.63092609263228,-5.364283265,52.231,-5.231437982,32.26,2917.2,2058.116,3521.41,61.0,4.4060000000000015,,61.0,,38.52,1.8,1.6,100.0,42.16,,,,,,,,23.5058,301.59,,-3.8831672366666665,,5.205576521999999,,,,,-3.4747730860000003,,,,,3356.0,,,3.9749920946,,,,,175.0,,,,,,,33.2807637
1.58,16.184221203299874,-7.525205296666666,66.0125,-7.846972879374999,13.525,3713.625,2812.75,2055.0,29.0,4.97625,,75.0,,59.5,7.0,33.0,13.0,5.875,,,,,,,,19.124,1768.0,,-6.00797994,,6.7750191275,,,,,-5.62292605125,,,,,1197.0,,,2.791974771875,,,,,208.0,,,,,,,179.6748701
1.6885714285714286,6.448503307312702,-7.3097757875,43.57,-7.579041185,16.57142857142857,3887.285714285714,2212.714285714286,920.0,173.0,5.1000000000000005,,173.0,,315.1428571428572,162.0,100.0,6.4,4.771428571428572,,,,,,,,16.58214285714286,1687.0,,-6.736471385,,9.254909302857143,,,,,-6.998537241428572,,,,,1250.0,,,3.191073107,,,,,430.0,,,,,,,232.2833713
0.6171428571428571,18581.201305806288,-4.365807477776666,5.125714285714285,-4.921169613332856,18.728571428571428,1130.9142857142858,589.4385714285714,1713.2,3.3,1.8428571428571427,,75.0,,60.14285714285714,5.0,6.3,780.0,459.57142857142856,,,,,,,,31.69628571428572,54.8,,-3.564774293333333,,3.698601808571429,,,,,-3.5790948971428573,,,,,3109.9,,,2.8397231048571427,,,,,208.0,,,,,,,69.58236257
1.77,2.95227525425058,-8.7475990075,39.7075,-8.51654168375,10.175,3425.5,2314.0,2012.0,82.0,5.2575,,82.0,,160.0,7.0,33.0,11.8,9.1,,,,,,,,18.23075,1811.0,,-6.578623224999999,,7.00764102,,,,,-7.4320537925,,,,,1166.0,,,2.6448656195,,,,,211.0,,,,,,,223.2378699
1.5419999999999998,22.017352199406403,-6.323302308333332,28.842,-6.295042815,19.02,3272.8,1741.8,112.0,26.0,4.5600000000000005,,75.0,,160.88,64.4,41.0,13.0,8.5,,,,,,,,15.81,1687.0,,-6.074131493333334,,7.0683496560000005,,,,,-6.020898288,,,,,445.0,,,3.2755328096,,,,,208.0,,,,,,,145.14756269999995
1.3633333333333333,7.063027459638301,-5.597149625,13.778666666666664,-4.144766388333333,17.53333333333333,2412.0,1297.12,1813.32,30.0,3.9333333333333327,,43.0,,109.66666666666669,95.0,70.0,30.2,22.1,,,,,,,,16.951,692.68,,-5.46587043,,4.18760571,,,,,-4.029610786666666,,,,,3696.0,,,3.202800851,,,,,139.0,,,,,,,113.1562029
1.6324999999999998,7.006272297203601,-6.973044598333333,18.2775,-6.999880735,14.225,3552.25,1804.8675,1816.53,26.0,4.6125,,75.0,,147.625,70.5,76.0,23.1,14.1,,,,,,,,16.817,933.47,,-6.907865076666668,,6.2366812425,,,,,-6.92592045,,,,,2225.0,,,2.997987129,,,,,208.0,,,,,,,192.0444116
1.5433333333333334,1.969648157428903,-8.638158772499999,45.66333333333333,-7.567078516666667,19.200000000000006,4025.666666666667,2221.333333333333,1603.0,69.0,4.483333333333333,,69.0,,169.0,162.0,100.0,6.3,3.8333333333333335,,,,,,,,10.896666666666668,1687.0,,-8.376704965,,8.42169097,,,,,-7.21847344,,,,,2558.0,,,3.3996494323333333,,,,,183.0,,,,,,,185.5648539
1.52,5.117121684580599,-3.445173715,13.075,-3.445173715,14.35,3164.5,1347.55,20.44000000000005,27.0,4.800000000000002,,48.0,,101.15,78.3,140.0,16.5,15.35,,,,,,,,20.4065,1337.33,,-3.4136700500000003,,5.191747919999999,,,,,-3.4136700500000003,,,,,71.0,,,3.0142062695,,,,,124.0,,,,,,,134.9496744
1.585,11.2728505113276,-6.926703866666667,17.5775,-6.96512518625,15.3,3517.0,1743.8675,1572.53,26.0,4.5,,75.0,,156.375,70.5,76.0,23.1,13.75,,,,,,,,16.968249999999998,933.47,,-6.80164102,,6.1943933675,,,,,-6.8462524075,,,,,2084.0,,,3.0550163585,,,,,208.0,,,,,,,172.3502585
1.5499999999999998,21.235847912977302,-6.7250007133333325,27.886,-6.777080901000001,19.26,3246.4,1759.0,124.0,26.0,4.492,,82.0,,162.07999999999996,64.4,41.0,11.8,8.02,,,,,,,,15.457999999999998,1687.0,,-6.50926409,,7.192781132,,,,,-6.543057404,,,,,484.0,,,3.292539462,,,,,211.0,,,,,,,139.7290866
1.5925,19.19556276067589,-6.73943891178,16.275,-6.824676470085,16.15,2648.5,1489.695,864.22,20.0,4.762499999999998,,78.0,,170.25,67.0,42.0,21.7,14.675,,,,,,,,16.572499999999998,903.78,,-6.580137486666668,,7.061233495,,,,,-6.6801247575,,,,,1340.0,,,3.0530579935000004,,,,,208.0,,,,,,,150.0066616
1.6033333333333333,13.2319459490493,-7.285498725,13.906666666666665,-7.6188272700000015,16.099999999999998,3123.666666666667,1812.0,3.0,29.0,4.37,,82.0,,167.33333333333331,80.0,57.0,11.8,11.2,,,,,,,,15.053333333333336,1811.0,,-7.228787759999999,,5.7849293,,,,,-7.581019960000001,,,,,31.0,,,3.0335735930000003,,,,,211.0,,,,,,,127.9136821
1.6114285714285714,6.2908679058653005,-6.3392817625000015,40.08714285714286,-6.208658368571429,16.357142857142858,3513.714285714286,1922.7142857142856,550.0,150.0,5.0,,150.0,,234.0,162.0,100.0,8.2,5.0,,,,,,,,17.088571428571427,1687.0,,-5.90599715,,8.823447400000001,,,,,-5.76257047,,,,,795.0,,,3.2586290767142856,,,,,330.0,,,,,,,179.58062919999998
1.5333333333333332,15.493037175225398,-4.6275684550000005,17.756666666666664,-4.797637160000002,19.866666666666667,2777.333333333333,1519.96,924.27,20.0,5.1,,44.0,,107.0,67.0,42.0,11.8,11.533333333333331,,,,,,,,18.596666666666668,903.78,,-4.490464015,,6.254380060000001,,,,,-4.690646976666667,,,,,1376.0,,,3.3711587376666667,,,,,127.0,,,,,,,127.1205613
1.3175,9.4967832848792,-4.397958915,13.0075,-2.9701156125,20.425,2014.25,1251.5,1314.0,17.0,3.9375,,150.0,,115.8,44.4,45.0,24.8,20.65,,,,,,,,15.79625,923.0,,-4.21182737,,4.90704764,,,,,-2.8627491000000003,,,,,2605.0,,,3.4355786580000003,,,,,330.0,,,,,,,66.01065818
1.61,3.0265501082098005,-6.470028345,24.65,-6.470028345,15.3,3607.5,1770.235,1673.53,26.0,4.800000000000002,,173.0,,250.25,70.5,76.0,23.1,14.75,,,,,,,,17.794,933.47,,-6.1105597550000015,,8.262176845,,,,,-6.1105597550000015,,,,,1631.0,,,3.1034891955,,,,,430.0,,,,,,,202.2108077
1.2878571428571428,3.2059153790138986,-3.4835951575,23.38357142857143,-2.9289314867857144,22.185714285714287,2009.428571428572,1195.857142857143,764.0,17.0,3.8964285714285714,,17.0,,86.39999999999998,44.4,45.0,24.8,16.871428571428574,,,,,,,,15.502857142857142,923.0,,-3.20784061,,6.1678694285714295,,,,,-2.723792101428572,,,,,1810.0,,,3.5300134935714285,,,,,162.0,,,,,,,58.64439547
1.4225,1.0418926412962008,-5.76032512,11.57,-4.75287412,16.85,2984.0,1185.3525,1007.53,26.0,4.1000000000000005,,44.0,,80.375,70.5,76.0,23.1,19.475,,,,,,,,17.516,933.47,,-5.65572762,,6.5670928025,,,,,-4.652957375,,,,,768.0,,,3.209628155,,,,,110.0,,,,,,,107.4849072
1.6925,9.0205170334996,-6.930263836666668,24.105,-6.967795163750001,13.475,3176.75,1758.5,124.0,75.0,4.9575,,82.0,,197.25,162.0,100.0,13.0,10.1,,,,,,,,16.66125,1687.0,,-6.722527106666668,,7.1616843975,,,,,-6.7869169725,,,,,66.0,,,2.9241466785,,,,,211.0,,,,,,,201.6911144
1.5975,3.4877666901934,-8.311869285,20.8925,-8.0435482025,16.650000000000002,3845.25,2140.5,798.0,44.0,4.2375,,210.0,,215.75,110.0,110.0,8.6,8.049999999999999,,,,,,,,10.185,1941.0,,-7.94421184,,4.642109395,,,,,-7.802739975,,,,,1141.0,,,3.17777349775,,,,,533.0,,,,,,,168.4526417
1.5724999999999998,18.14169554677288,-7.754694091666668,46.1375,-8.339350951250001,17.2,4302.25,2457.02,3317.92,18.0,4.6225000000000005,,38.0,,66.25,7.0,33.0,22.0,9.4,,,,,,,,16.91375,505.08,,-6.2866696866666665,,6.8825688025,,,,,-7.238332647500001,,,,,2142.0,,,3.23033181925,,,,,104.0,,,,,,,160.0869625
0.5,18572.180788772792,-5.090854955,16.883333333333336,-4.979500605,18.2,1117.7333333333331,598.8666666666667,1632.2,0.0,1.5666666666666669,,0.0,,54.0,162.0,100.0,780.0,520.8666666666667,,,,,,,,28.859666666666666,54.8,,-3.680881,,5.353827226666667,,,,,-3.2738378700000004,,,,,3082.9,,,2.9022124710000003,,,,,162.0,,,,,,,25.933000000000003
1.7,5.909195506423202,-9.799519035,24.0,-9.70158487,14.033333333333337,3635.0,2370.0,570.0,38.0,4.45,,115.0,,207.3333333333333,104.0,160.0,7.3,5.7,,,,,,,,15.773333333333332,2180.0,,-9.799064555,,6.951969136666667,,,,,-9.700978896666667,,,,,2073.0,,,2.983019248333333,,,,,259.0,,,,,,,227.6002695
1.419230769230769,1.0935438297075992,-7.295765445,12.769230769230768,-4.291629631538462,16.515384615384615,2955.076923076924,1084.4338461538464,1962.53,20.0,4.234615384615385,,26.0,,89.84615384615385,70.5,76.0,23.1,21.69230769230769,,,,,,,,18.64592307692308,933.47,,-7.2481474499999985,,7.831221453846153,,,,,-4.2037194869230765,,,,,2120.0,,,3.2022321772307687,,,,,322.0,,,,,,,91.41939446
1.6625,8.239012747070504,-7.576989205113334,22.685,-7.754112993835001,13.9,2943.75,1707.0,292.0,78.0,4.7525,,82.0,,195.5,162.0,100.0,21.7,11.975,,,,,,,,16.08625,1519.0,,-7.35263517,,7.598086055,,,,,-7.585847467500002,,,,,839.0,,,2.940133271,,,,,211.0,,,,,,,232.8678258
0.5066666666666667,18574.560849330595,-6.2660095125,4.863333333333333,-5.762936976666667,17.4,1246.7333333333331,683.5333333333333,1886.2,44.0,1.2666666666666666,,44.0,,36.66666666666666,110.0,110.0,780.0,522.8666666666667,,,,,,,,27.938,54.8,,-5.06050986,,3.04107265,,,,,-4.193590443333333,,,,,3469.9,,,2.827195565,,,,,110.0,,,,,,,180.127
1.3266666666666669,10.019721645584102,-2.904337336666667,9.393333333333334,-2.904337336666667,22.43333333333333,2455.666666666667,921.8033333333332,832.25,17.0,4.25,,27.0,,57.56666666666666,44.4,45.0,24.8,20.333333333333336,,,,,,,,16.729333333333333,505.08,,-2.864349696666667,,6.380586273333333,,,,,-2.864349696666667,,,,,1766.0,,,3.616869749666667,,,,,78.3,,,,,,,66.76295486
0.42,18574.399762702767,-2.742257201875,8.171000000000001,-2.8879641435,32.44,1103.1760000000002,599.056,996.5,3.7,1.36,,20.0,,24.4,15.0,8.3,1800.0,384.7,,,,,,,,20.982,53.5,,-2.32413582,,3.947258,,,,,-2.439456878,,,,,1775.12,,,3.7791168932,,,,,67.0,,,,,,,44.18219584
1.555,18.314826613955898,-5.8011871725000015,15.4025,-5.46948087125,19.25,3331.5,1820.7875,29.04999999999995,26.0,4.8875,,44.0,,111.35,64.4,41.0,11.8,11.675,,,,,,,,17.7825,1799.0,,-5.71565521,,4.698264245,,,,,-5.403334055,,,,,382.0,,,3.30324805175,,,,,127.0,,,,,,,126.26040559999998
1.4333333333333331,14.8309599370549,-5.072936009999999,20.585,-4.754411453333333,25.166666666666664,2606.0,1282.986666666667,1137.62,20.0,4.816666666666666,,61.0,,103.0,67.0,42.0,11.0,10.266666666666666,,,,,,,,17.207666666666668,903.78,,-4.90752656,,8.16613847,,,,,-4.56832275,,,,,2238.0,,,3.690592289,,,,,175.0,,,,,,,103.6668592
1.413333333333333,13.2412754513171,-5.607346305,13.63,-5.058579900000001,21.83333333333333,3239.333333333333,1082.3866666666663,1731.92,18.0,4.566666666666666,,150.0,,143.33333333333334,50.0,58.0,22.0,17.4,,,,,,,,15.781333333333333,505.08,,-5.402454675,,8.489972973333334,,,,,-4.89994493,,,,,1093.0,,,3.705338617,,,,,330.0,,,,,,,108.14300559999998
1.34,16.066149266039105,-4.545113158333333,10.363333333333332,-4.545113158333333,25.6,3207.333333333333,1213.8033333333333,1293.92,18.0,4.166666666666667,,27.0,,64.23333333333333,50.0,41.0,22.0,15.833333333333332,,,,,,,,15.797666666666668,505.08,,-4.47322526,,6.09579762,,,,,-4.47322526,,,,,743.0,,,3.762811162666666,,,,,78.3,,,,,,,78.36049759999999
1.6366666666666667,4.201831338203698,-10.395330115,26.52333333333333,-9.90997364,15.066666666666668,4363.666666666667,2552.0,1107.0,47.0,4.183333333333334,,69.0,,147.0,129.0,160.0,8.4,7.700000000000001,,,,,,,,9.766666666666667,2183.0,,-10.395330115,,6.11542917,,,,,-9.90997364,,,,,2051.0,,,3.0785865316666667,,,,,183.0,,,,,,,201.17089840000003
1.7966666666666669,7.033644708703381,-11.0842571375,74.00666666666666,-11.709104965,12.4,5318.666666666667,3737.666666666667,128.0,161.0,5.279999999999999,,161.0,,269.66666666666663,7.0,33.0,4.5,3.333333333333333,,,,,,,,8.127666666666666,3695.0,,-8.915281355,,7.8116789366666675,,,,,-10.26312111,,,,,1528.0,,,2.866301281,,,,,401.0,,,,,,,335.79824069999995
1.582,19.0295152144296,-7.703407256666668,45.502,-7.951168752999999,20.1,4106.8,2357.0,1619.0,26.0,4.68,,222.0,,297.68,64.4,41.0,11.3,5.34,,,,,,,,8.985999999999997,1687.0,,-7.191557856666668,,8.12311262,,,,,-7.361809924,,,,,2112.0,,,3.398202932,,,,,550.0,,,,,,,166.3304752
1.643333333333333,11.4414365092915,-7.74007333,30.42666666666667,-8.224926743333334,17.633333333333333,3983.0,2342.6666666666665,793.0,29.0,4.683333333333334,,173.0,,313.33333333333337,80.0,57.0,10.0,7.6,,,,,,,,15.44,1814.0,,-7.37151177,,7.324120526666667,,,,,-7.77131864,,,,,1320.0,,,3.181451712333333,,,,,430.0,,,,,,,189.9095459
1.6669230769230767,9.948553103734106,-7.8032191174999985,10.100769230769233,-4.377835683076923,8.83076923076923,2972.8461538461543,1693.0769230769229,1730.0,69.0,4.973076923076921,,132.0,,291.92307692307696,183.0,130.0,11.3,10.915384615384616,,,,,,,,16.810153846153845,1560.0,,-7.753335724999999,,7.891504020769231,,,,,-4.285743266153847,,,,,2988.0,,,2.569855568538461,,,,,301.0,,,,,,,136.9726081
1.5875,2.014244736296,-7.7591197675,37.57875,-8.342670208125,18.8125,4325.5,2351.375,1063.0,38.0,4.29375,,38.0,,125.75,104.0,100.0,7.3,5.5375,,,,,,,,15.079375,1687.0,,-7.497665960000001,,6.78154429875,,,,,-8.1465798525,,,,,1844.0,,,3.3623794315,,,,,162.0,,,,,,,185.3600035
1.6233333333333333,19.445338473219504,-7.8296166725,29.523333333333333,-8.284622305000001,20.3,4154.666666666666,2337.6666666666665,808.0,26.0,4.666666666666667,,173.0,,308.1333333333333,64.4,41.0,11.3,8.033333333333333,,,,,,,,15.253333333333336,1799.0,,-7.45561495,,6.917549993333334,,,,,-7.827387426666666,,,,,805.0,,,3.33887733,,,,,430.0,,,,,,,166.9141286
1.77,0.0,-9.209713655,117.4,-9.209713655,5.6,4300.0,3823.0,0.0,0.0,6.24,,0.0,,7.0,7.0,33.0,1.0,1.0,,,,,,,,24.383000000000003,3823.0,,-4.87176209,,8.67608379,,,,,-4.87176209,,,,,0.0,,,2.242692341,,,,,7.0,,,,,,,118.4628727
1.335,9.073742627014,-5.19539188,16.64,-3.368832095,21.0,2197.5,1377.0,1816.0,17.0,3.975000000000001,,210.0,,166.55,44.4,45.0,24.8,20.200000000000006,,,,,,,,11.27625,923.0,,-4.8704132000000016,,5.4748377325,,,,,-3.192042015,,,,,3338.0,,,3.44591913325,,,,,533.0,,,,,,,75.58825377
1.4533333333333331,1.0935438297075992,-7.295765445,15.171666666666669,-4.928870561666666,16.416666666666668,3145.333333333333,1260.5583333333334,1962.53,20.0,4.275,,26.0,,112.41666666666666,70.5,76.0,23.1,20.05,,,,,,,,18.4335,933.47,,-7.2481474499999985,,7.909560826666667,,,,,-4.849507236666667,,,,,2120.0,,,3.1975589121666665,,,,,322.0,,,,,,,120.588945
1.5875,6.171479495632602,-7.1820893475,32.26625,-7.621382183124998,16.125,3489.875,1997.0,496.0,47.0,4.41875,,47.0,,141.375,129.0,100.0,8.4,6.225,,,,,,,,15.285625,1687.0,,-6.920635539999998,,7.7522942425,,,,,-7.425291827499999,,,,,507.0,,,3.143853369625,,,,,162.0,,,,,,,193.7592803
1.5739999999999998,19.445338473219504,-7.02805045,37.798,-7.140740585,20.18,3762.0,2077.4,920.0,26.0,4.68,,173.0,,249.68,64.4,41.0,11.3,5.86,,,,,,,,15.69,1687.0,,-6.60441343,,8.116295868,,,,,-6.657236612,,,,,1250.0,,,3.3812663336,,,,,430.0,,,,,,,150.5132419
1.13,21.357161846676604,-2.24051696,7.299999999999999,-2.24051696,30.86666666666667,1890.6666666666663,738.1,609.9200000000002,7.4,3.583333333333333,,19.0,,44.33333333333334,21.0,17.0,30.8,25.03333333333333,,,,,,,,14.470333333333333,505.08,,-2.1875078966666663,,5.29475505,,,,,-2.1875078966666663,,,,,1835.0,,,3.890340819,,,,,62.0,,,,,,,41.9684532
1.6625,0.8534880475835003,-7.038517629999999,17.93,-6.0881461,14.474999999999998,3347.0,1916.7875,354.9500000000001,44.0,5.15,,47.0,,127.5,127.0,160.0,11.8,10.95,,,,,,,,18.385,1828.05,,-7.015136795,,5.50399738,,,,,-6.0530748475,,,,,444.0,,,3.04027420525,,,,,129.0,,,,,,,179.8460115
1.405,5.674286676930901,-6.8498612275,14.8325,-5.29764217375,18.05,3313.0,1326.6025,1572.53,26.0,4.050000000000002,,30.0,,87.625,70.5,76.0,23.1,18.800000000000004,,,,,,,,17.852249999999994,933.47,,-6.712418245,,7.0062227075,,,,,-5.1813026875000014,,,,,2084.0,,,3.289931901,,,,,139.0,,,,,,,106.0328947
1.6155555555555556,6.2908679058653005,-6.3392817625000015,39.712222222222216,-6.237685789444446,16.22222222222222,3526.333333333333,1931.4444444444448,550.0,150.0,5.011111111111111,,150.0,,236.66666666666663,162.0,100.0,8.2,5.088888888888889,,,,,,,,17.11611111111111,1687.0,,-5.90599715,,8.783041204444443,,,,,-5.794443065555557,,,,,795.0,,,3.251732011444445,,,,,330.0,,,,,,,180.9155858
1.6807692307692308,7.760557968545309,-8.3569196575,11.31153846153846,-4.4630203815384615,8.692307692307693,2980.3076923076924,1724.2307692307693,2135.0,132.0,5.030769230769231,,161.0,,308.69230769230774,301.0,130.0,11.3,10.77692307692308,,,,,,,,16.810153846153845,1560.0,,-8.307036265,,8.04098347923077,,,,,-4.370927964615385,,,,,3085.0,,,2.559767655615384,,,,,401.0,,,,,,,144.2603461
1.7266666666666666,6.224768010774503,-9.189402945,19.206666666666667,-8.88809675,13.833333333333336,3761.666666666667,2124.0,939.0,38.0,4.636666666666667,,82.0,,175.33333333333331,104.0,170.0,11.8,10.3,,,,,,,,15.56,1811.0,,-9.189402945,,5.93493631,,,,,-8.88809675,,,,,1883.0,,,2.956914648333333,,,,,211.0,,,,,,,195.5639847
1.5736363636363635,13.443621479149082,-7.636478703333332,62.20363636363636,-7.358078129545453,12.654545454545454,3856.363636363636,2532.807272727273,2889.53,26.0,5.0181818181818185,,30.0,,54.09090909090909,7.0,33.0,23.1,9.927272727272726,,,,,,,,20.64336363636364,933.47,,-6.0988661933333335,,7.627459433636364,,,,,-5.318987062727271,,,,,2084.0,,,2.8291310224545447,,,,,139.0,,,,,,,189.0739889
1.11,5.422727182189301,-2.915467,5.075,-2.915467,24.3,2245.0,479.385,51.38999999999999,4.2,3.5,,18.0,,30.0,10.0,11.0,46.0,34.0,,,,,,,,45.63500000000001,453.69,,-2.8802301100000003,,4.638877955,,,,,-2.8802301100000003,,,,,1260.0,,,3.6332057,,,,,50.0,,,,,,,35.19581139
1.1875,1.3894489740035,-0.896188936207,6.93375,-1.2192306231035002,23.5,1179.6825,750.83,688.6800000000002,17.0,3.6375,,17.0,,38.8,22.0,25.0,49.0,30.85,,,,,,,,15.966,234.32,,-0.836750895,,3.8818757625,,,,,-1.1752108625,,,,,733.27,,,3.6069112405,,,,,44.4,,,,,,,40.58745803
1.615,1.0996659427033997,-7.530546074999998,30.565,-9.690972807499998,17.425,5080.5,2801.8325,1952.67,27.0,4.324999999999998,,69.0,,156.825,78.3,200.0,14.2,8.274999999999999,,,,,,,,5.13025,1337.33,,-7.51792618,,5.5783716975,,,,,-9.684662859999998,,,,,2602.0,,,3.28704697725,,,,,183.0,,,,,,,202.7912247
1.3225,7.861829588892499,-3.785390995,11.90375,-2.6638316525,21.325,2046.75,1202.6,1118.4,17.0,4.0,,61.0,,77.05,44.4,45.0,24.8,20.8,,,,,,,,15.917000000000002,923.0,,-3.71940441,,4.9948644925,,,,,-2.61653762,,,,,2735.0,,,3.4601481975,,,,,175.0,,,,,,,70.78221755
1.24,0.0,-0.250105562414,2.295,-0.250105562414,23.8,629.73,234.32,0.0,0.0,4.2,,0.0,,22.0,22.0,25.0,49.0,49.0,,,,,,,,18.759,234.32,,-0.15983096,,3.26813685,,,,,-0.15983096,,,,,0.0,,,3.695665057,,,,,22.0,,,,,,,7.17361459
