MiracleRadius_composition_average,ThirdIonizationEnergy_min_value,IsMetal_composition_average,SecondIonizationEnergy_min_value,MiracleRadius_max_value,Density_composition_average,MiracleRadius_arithmetic_average,MendeleevNumber_composition_average,AtomicRadii_max_value,CovalentRadius_max_value,IsPnictide_composition_average,HeatVaporization_min_value,NpValence_composition_average,ShearModulus_max_value,n_ws^third_composition_average,NUnfilled_composition_average,MendeleevNumber_max_value,phi_composition_average,GSenergy_pa_arithmetic_average,NpUnfilled_composition_average,BoilingT_min_value,Electronegativity_composition_average,AtomicVolume_composition_average,MendeleevNumber_arithmetic_average,HeatCapacityMolar_difference,SecondIonizationEnergy_composition_average,BCCfermi_max_value,FirstIonizationEnergy_max_value,ThermalConductivity_difference,ShearModulus_composition_average,NValance_max_value,BCCenergy_pa_composition_average,NfValence_composition_average,Electronegativity_arithmetic_average,NValance_composition_average,Period_composition_average,CovalentRadius_composition_average,Density_arithmetic_average,ElectronAffinity_composition_average,BCCfermi_composition_average,GSenergy_pa_composition_average,MiracleRadius_difference,ElectricalConductivity_composition_average,NUnfilled_arithmetic_average,phi_arithmetic_average,FirstIonizationEnergy_composition_average,IonizationEnergy_composition_average,NValance_arithmetic_average,Number_max_value,NpUnfilled_arithmetic_average,MeltingT_composition_average,NpUnfilled_max_value,Row_composition_average,NpValence_min_value,AtomicWeight_composition_average,NdValence_composition_average,IsTransitionMetal_composition_average,NdUnfilled_composition_average,IsDBlock_composition_average,IsFCC_composition_average,MendeleevNumber_difference,BCCfermi_difference,ElectricalConductivity_max_value,ThirdIonizationEnergy_composition_average,Polarizability_composition_average,SpaceGroupNumber_composition_average,ThermalConductivity_min_value,AtomicNumber_max_value,Polarizability_min_value,ThermalExpansionCoefficient_difference,SecondIonizationEnergy_arithmetic_average,phi_min_value,IsNonmetal_composition_average,target
70.66666666666667,36.0,0.3333333333333333,11.03,212.0,1917.232,70.66666666666667,,2.15,195.0,0.0,,3.333333333333333,,,,95.0,0.7999999999999999,,0.6666666666666666,,2.63,,65.33333333333334,,22.6,,,3.5021,2.033333333333333,17.0,,,,8.666666666666668,,,,161.53333333333333,,,,,,,,,,,,,,3.6666666666666665,,,,,,,,,,,,,,0.0279,38.0,,,,,,1.004321374
52.16666666666667,28.447,0.3333333333333333,18.828,172.0,2426.1306666666665,104.33333333333334,,1.71,145.0,0.0,,3.666666666666667,,,,93.0,1.35,,2.333333333333333,,3.1916666666666664,,80.66666666666666,,29.856,,,236.9721,4.8,27.0,,,,9.666666666666668,,,,231.16666666666663,,,,,,,,,,,,,,2.833333333333333,,,,,,,,,,,,,,0.0279,81.0,,,,,,1.986368594
194.66666666666663,27.96,0.6666666666666666,18.6,264.0,3029.0,194.66666666666663,,2.67,244.0,0.0,,1.3333333333333333,,,,90.0,1.55,,0.6666666666666666,,1.2733333333333334,,32.333333333333336,,30.32866666666667,,,138.65,6.433333333333333,16.0,,,,6.0,,,,96.11333333333334,,,,,,,,,,,,,,4.666666666666667,,,,,,,,,,,,,,2.35,55.0,,,,,,0.96425963
157.33333333333334,30.18,0.6666666666666666,17.964000000000002,230.0,3273.0,157.33333333333334,,2.35,203.0,0.3333333333333333,,1.0,,,,83.0,3.9666666666666655,,1.0,,1.5533333333333332,,51.66666666666667,,23.104666666666667,,,115.765,14.766666666666667,12.0,,,,6.0,,,,40.02,,,,,,,,,,,,,,3.6666666666666665,,,,,,,,,,,,,,0.235,30.0,,,,,,1.115610512
99.25,30.651,0.5,16.18,144.0,4591.7145,111.0,,1.444,145.0,0.0,,2.0,,,,87.0,2.32,,1.0,,2.66,,69.0,,26.976,,,428.7326,28.0,11.0,,,,7.75,,,,107.975,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,0.2674,47.0,,,,,,1.128399269
80.19999999999997,33.667,0.2,15.64,132.0,1946.8574,91.0,,1.24,139.0,0.0,,2.8,,,,87.0,2.138,,2.0,,2.8840000000000003,,72.0,,29.0748,,,7.5526,15.6,7.0,,,,5.800000000000002,,,,109.12,,,,,,,,,,,,,,2.4000000000000004,,,,,,,,,,,,,,0.2674,25.0,,,,,,0.948901761
164.0,30.82,0.6666666666666666,21.19,230.0,5388.333333333333,164.0,,2.35,203.0,0.0,,1.3333333333333333,,,,89.0,2.2,,0.6666666666666666,,1.7666666666666666,,52.33333333333334,,24.76833333333333,,,426.96,11.666666666666668,16.0,,,,9.333333333333332,,,,123.00666666666666,,,,,,,,,,,,,,4.333333333333333,,,,,,,,,,,,,,2.04,47.0,,,,,,1.261262869
159.75,25.3,1.0,16.53,180.0,2183.75,162.33333333333331,,1.9,166.0,0.25,,0.75,,,,85.0,3.2,,0.75,,1.235,,29.33333333333333,,54.273,,,116.7,7.925,15.0,,,,4.5,,,,68.325,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,24.3,51.0,,,,,,1.242541428
140.57142857142856,36.0,0.5714285714285714,21.8,230.0,1380.7755714285715,98.0,,2.35,203.0,0.0,,2.0,,,,95.0,1.2857142857142858,,0.5714285714285714,,1.8057142857142856,,61.66666666666667,,29.316714285714287,,,102.378,0.7428571428571429,17.0,,,,6.285714285714286,,,,140.53428571428572,,,,,,,,,,,,,,3.714285714285714,,,,,,,,,,,,,,0.122,35.0,,,,,,1.049992857
94.0,20.52,0.3333333333333333,12.24,179.0,2144.565333333333,94.0,,1.81,190.0,0.0,,3.0,,,,93.0,1.0666666666666669,,1.0,,2.5933333333333333,,64.33333333333333,,23.51333333333333,,,17.1721,8.666666666666666,7.0,,,,5.333333333333334,,,,176.14,,,,,,,,,,,,,,3.333333333333333,,,,,,,,,,,,,,0.0279,39.0,,,,,,1.244524512
139.2,30.18,0.6000000000000001,11.03,212.0,4111.2,151.33333333333334,,2.15,195.0,0.4,,1.2,,,,83.0,4.34,,1.2,,1.726,,53.33333333333334,,17.281599999999994,,,115.765,18.42,12.0,,,,7.2,,,,-4.920000000000002,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,0.235,38.0,,,,,,1.296226287
123.0,29.31,0.5,14.65,134.0,6518.25,126.0,,1.4,153.0,0.0,,2.0,,,,89.0,2.2,,1.0,,2.19125,,66.33333333333333,,20.03575,,,398.96,25.725,16.0,,,,12.75,,,,148.0925,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.04,34.0,,,,,,0.954242509
66.8888888888889,27.491,0.3333333333333333,13.58,230.0,692.1306666666667,124.0,,2.35,203.0,0.0,,3.333333333333333,,,,93.0,0.9222222222222224,,0.6666666666666666,,3.006666666666667,,46.33333333333334,,31.85,,,102.4721,5.177777777777779,7.0,,,,5.333333333333334,,,,231.6355555555556,,,,,,,,,,,,,,2.6666666666666665,,,,,,,,,,,,,,0.0279,22.0,,,,,,1.0038911659999998
79.0,35.17,0.2,18.168,126.0,2234.4574,89.0,,1.246,124.0,0.0,,2.8,,,,87.0,2.2880000000000003,,2.0,,2.9560000000000004,,75.0,,29.5804,,,90.4326,15.2,10.0,,,,6.4,,,,131.32,,,,,,,,,,,,,,2.4000000000000004,,,,,,,,,,,,,,0.2674,28.0,,,,,,0.835690571
118.75,30.18,0.25,15.934,157.0,4404.75,124.33333333333334,,1.489,144.0,0.5,,2.0,,,,83.0,4.925,,2.5,,2.02,,77.33333333333333,,18.073,,,96.565,4.75,14.0,,,,9.0,,,,65.85,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,0.235,48.0,,,,,,1.207365037
153.33333333333331,24.76,1.0,12.8,162.0,9865.0,153.33333333333331,,1.62,170.0,0.0,,0.6666666666666666,,,,80.0,4.183333333333334,,1.3333333333333333,,1.9533333333333327,,52.33333333333334,,15.984333333333336,,,301.2,24.666666666666664,25.0,,,,14.0,,,,120.61333333333334,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,15.8,79.0,,,,,,1.361916619
82.0,30.96,0.2,16.5,130.0,1920.8574,94.0,,1.249,139.0,0.0,,2.6,,,,87.0,1.99,,2.2,,2.8040000000000003,,69.33333333333333,,29.401,,,93.4326,23.0,6.0,,,,5.4,,,,102.86,,,,,,,,,,,,,,2.4000000000000004,,,,,,,,,,,,,,0.2674,24.0,,,,,,0.929418926
153.14285714285714,30.18,0.5714285714285714,11.871,201.0,1406.775571428571,122.33333333333331,,1.97,176.0,0.2857142857142857,,1.4285714285714284,,,,87.0,3.0428571428571427,,1.1428571428571428,,1.6885714285714286,,59.0,,17.435857142857145,,,199.765,4.228571428571429,6.0,,,,3.4285714285714284,,,,-48.49999999999999,,,,,,,,,,,,,,3.4285714285714284,,,,,,,,,,,,,,0.235,20.0,,,,,,1.494988974
66.33333333333334,45.72,0.3333333333333333,31.625,230.0,2526.9084444444447,122.33333333333334,,2.35,203.0,0.0,,3.333333333333333,,,,93.0,1.077777777777778,,0.6666666666666666,,3.046666666666667,,50.0,,30.34111111111111,,,102.4721,20.066666666666663,21.0,,,,7.222222222222222,,,,230.9688888888889,,,,,,,,,,,,,,2.8888888888888884,,,,,,,,,,,,,,0.0279,75.0,,,,,,0.933487288
100.5,30.96,0.5,16.5,144.0,4408.2145,112.66666666666669,,1.444,145.0,0.0,,2.0,,,,87.0,2.25,,1.0,,2.6175,,67.0,,27.056,,,428.7326,36.25,11.0,,,,7.25,,,,117.975,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,0.2674,47.0,,,,,,1.005609445
148.0,34.202,0.6000000000000001,18.759,230.0,3049.7716000000005,148.66666666666669,,2.35,203.0,0.0,,1.6,,,,87.0,1.7400000000000002,,0.8,,2.104,,53.66666666666667,,30.4486,,,102.2326,0.52,26.0,,,,8.0,,,,75.78399999999998,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,0.2674,80.0,,,,,,0.8375884379999999
134.125,29.829,0.5,20.428,172.0,7505.0,140.0,,1.71,170.0,0.0,,2.375,,,,88.0,1.96875,,2.875,,2.085,,70.66666666666666,,19.3255,,,57.231,9.675,27.0,,,,15.5,,,,118.96,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,0.2689999999999999,81.0,,,,,,1.302979937
41.875,25.3,0.25,16.53,180.0,959.397,111.66666666666666,,1.9,166.0,0.125,,4.125,,,,93.0,0.8875000000000001,,1.125,,3.3575,,60.0,,34.2045,,,140.9721,2.9125,15.0,,,,7.25,,,,265.2125,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,0.0279,51.0,,,,,,0.540329475
53.77777777777778,27.96,0.2222222222222222,18.6,172.0,3328.8093333333336,104.0,,1.71,145.0,0.0,,4.0,,,,94.0,0.8666666666666667,,2.0,,2.7,,86.66666666666666,,22.479555555555557,,,46.0911,2.4,27.0,,,,12.444444444444445,,,,260.32777777777784,,,,,,,,,,,,,,3.888888888888889,,,,,,,,,,,,,,0.0089,81.0,,,,,,0.711807229
82.5,45.72,0.4,31.625,230.0,2182.8176000000008,121.66666666666669,,2.35,203.0,0.0,,3.0,,,,93.0,1.155,,0.6,,2.87,,49.0,,30.4695,,,173.9721,16.490000000000002,20.0,,,,6.5,,,,217.308,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.0279,74.0,,,,,,0.414973348
75.80000000000003,25.04,0.2,14.32,143.0,3642.8856,87.0,,1.429,164.0,0.0,,3.6,,,,94.0,0.8099999999999999,,1.2000000000000002,,2.604,,76.66666666666667,,20.864,,,53.69110000000001,9.08,16.0,,,,10.2,,,,236.704,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,0.0089,41.0,,,,,,0.821513528
120.25,34.202,0.5,11.871,201.0,3771.7145,139.0,,1.97,176.0,0.0,,2.0,,,,87.0,1.6875,,1.0,,2.47,,55.0,,25.216,,,199.7326,1.85,26.0,,,,10.0,,,,31.55,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,0.2674,80.0,,,,,,0.901458321
131.0,30.18,0.2,19.725,244.0,1847.0,149.66666666666666,,2.48,220.0,0.2,,3.0,,,,88.0,1.5299999999999998,,1.7999999999999998,,2.15,,58.33333333333333,,23.399,,,57.965,0.0,6.0,,,,4.8,,,,143.97,,,,,,,,,,,,,,3.4000000000000004,,,,,,,,,,,,,,0.235,37.0,,,,,,0.8881794940000001
105.66666666666669,37.93,0.3333333333333333,24.383000000000003,152.0,1751.666666666667,105.66666666666669,,1.55,128.0,0.0,,1.0,,,,77.0,4.796666666666667,,3.0,,1.856666666666667,,50.0,,42.058333333333344,,,57.7,1.4,4.0,,,,2.6666666666666665,,,,69.7,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,27.0,6.0,,,,,,1.234010818
83.8,30.502,0.4,14.632,264.0,4801.8,139.66666666666666,,2.67,244.0,0.0,,3.4,,,,96.0,1.2200000000000002,,1.4,,2.146,,60.33333333333334,,19.425,,,66.15100000000001,3.6,17.0,,,,13.2,,,,210.478,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,0.449,55.0,,,,,,2.229374631
100.66666666666666,25.3,0.3333333333333333,11.03,212.0,1781.3971111111111,143.66666666666669,,2.15,195.0,0.2222222222222222,,3.333333333333333,,,,87.0,1.2444444444444445,,2.0,,2.8544444444444443,,60.0,,28.31022222222223,,,24.0326,5.122222222222223,15.0,,,,7.555555555555554,,,,97.84444444444443,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.2674,51.0,,,,,,0.976349979
131.75,25.3,0.5,16.53,244.0,2057.9645,154.33333333333334,,2.48,220.0,0.25,,2.75,,,,87.0,1.625,,1.75,,2.4375,,58.66666666666666,,28.511,,,57.9326,5.0,15.0,,,,7.0,,,,107.5225,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,0.2674,51.0,,,,,,1.020361283
111.0,25.559,0.4,16.687,162.0,4304.5716,109.66666666666669,,1.7,148.0,0.4,,3.6,,,,88.0,1.66,,2.4000000000000004,,2.7,,87.0,,25.3876,,,7.6026,4.8,29.0,,,,15.2,,,,140.524,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,0.2674,83.0,,,,,,2.413836013
98.75,28.447,0.5,18.828,141.0,2905.7145,110.33333333333331,,1.43,132.0,0.0,,2.25,,,,87.0,2.1625,,2.25,,2.5975,,74.66666666666666,,27.3385,,,400.7326,18.5,11.0,,,,6.5,,,,111.375,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,0.2674,29.0,,,,,,0.982271233
87.0,28.03,0.2,18.869,155.0,1954.8574,102.33333333333331,,1.66,142.0,0.0,,2.8,,,,87.0,1.84,,3.2,,2.8280000000000003,,78.0,,29.8748,,,81.3326,0.0,13.0,,,,6.800000000000002,,,,95.86,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,0.2674,49.0,,,,,,1.004751156
118.5,47.448,0.5,11.871,201.0,775.73675,91.0,,1.97,176.0,0.25,,2.0,,,,93.0,2.99,,1.0,,2.255,,60.66666666666666,,22.07825,,,199.97402,3.7,7.0,,,,4.0,,,,2.25,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.02598,20.0,,,,,,1.256717746
149.39999999999995,30.18,0.6000000000000001,10.004,223.0,2126.4,161.66666666666666,,2.22,215.0,0.4,,1.2,,,,83.0,4.064,,1.2,,1.5779999999999998,,53.33333333333334,,15.904800000000002,,,155.765,7.78,5.0,,,,3.2,,,,-73.72,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,0.235,56.0,,,,,,1.212720154
144.75,25.04,0.5,14.32,230.0,3336.5,158.66666666666669,,2.35,203.0,0.0,,2.0,,,,88.0,1.575,,1.0,,1.895,,46.0,,23.15125,,,102.231,9.825,6.0,,,,4.5,,,,136.3,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,0.2689999999999999,41.0,,,,,,1.088136089
138.0,30.18,0.6666666666666666,15.035,160.0,1365.3333333333337,138.0,,1.6,141.0,0.3333333333333333,,1.0,,,,83.0,3.95,,1.0,,1.4933333333333334,,50.66666666666667,,37.13266666666667,,,155.765,7.066666666666667,5.0,,,,2.666666666666667,,,,-32.83333333333333,,,,,,,,,,,,,,2.6666666666666665,,,,,,,,,,,,,,0.235,15.0,,,,,,1.074084689
69.80000000000001,25.04,0.2,14.32,143.0,2499.2856,82.0,,1.429,164.0,0.0,,3.6,,,,94.0,0.8099999999999999,,1.2000000000000002,,2.616,,76.33333333333333,,21.72,,,53.69110000000001,7.6,7.0,,,,6.199999999999998,,,,238.888,,,,,,,,,,,,,,3.4000000000000004,,,,,,,,,,,,,,0.0089,41.0,,,,,,0.7581546220000001
157.125,25.3,0.5,16.53,230.0,2138.125,162.66666666666669,,2.35,203.0,0.125,,2.375,,,,88.0,1.39375,,1.375,,1.85375,,58.66666666666666,,25.590625,,,102.231,2.9875,15.0,,,,5.25,,,,130.97,,,,,,,,,,,,,,3.625,,,,,,,,,,,,,,0.2689999999999999,51.0,,,,,,0.972665592
140.57142857142856,33.0,0.5714285714285714,19.131,230.0,1900.7755714285715,98.0,,2.35,203.0,0.0,,2.0,,,,96.0,1.2857142857142858,,0.5714285714285714,,1.7200000000000002,,62.0,,28.554142857142857,,,102.2326,0.7428571428571429,17.0,,,,6.285714285714286,,,,132.16285714285715,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,0.2674,53.0,,,,,,0.88422877
120.0,28.351,0.75,16.345,140.0,5231.0,121.66666666666666,,1.39,122.0,0.5,,2.0,,,,84.0,4.6,,2.5,,1.9775,,77.0,,17.893749999999994,,,98.0,10.75,15.0,,,,11.5,,,,71.9,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,50.0,33.0,,,,,,1.184407485
144.0,25.04,1.0,14.32,155.0,9212.333333333332,144.0,,1.59,164.0,0.3333333333333333,,1.0,,,,85.0,4.616666666666666,,1.0,,1.95,,62.66666666666667,,15.87,,,92.7,77.0,15.0,,,,9.333333333333334,,,,102.33333333333331,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,24.3,51.0,,,,,,1.5869247080000002
74.44444444444444,32.93,0.3333333333333333,19.131,264.0,5046.777777777777,135.33333333333334,,2.67,244.0,0.0,,3.333333333333333,,,,96.0,1.0388888888888892,,0.6666666666666666,,2.1933333333333334,,54.33333333333334,,20.512888888888885,,,71.351,4.888888888888889,17.0,,,,12.666666666666668,,,,213.64222222222224,,,,,,,,,,,,,,5.222222222222221,,,,,,,,,,,,,,0.449,55.0,,,,,,1.084218687
151.2,28.351,1.0,11.03,212.0,6276.8,161.33333333333334,,2.15,195.0,0.4,,1.2,,,,84.0,4.02,,1.2,,1.7380000000000002,,54.0,,16.4224,,,93.27,8.82,15.0,,,,11.2,,,,-2.8000000000000007,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,3.53,48.0,,,,,,2.173652375
105.0,34.83,0.25,20.292,126.0,3825.0,105.66666666666666,,1.278,132.0,0.0,,2.25,,,,88.0,2.4375,,2.25,,2.275,,74.66666666666666,,23.0265,,,400.731,12.0,11.0,,,,6.5,,,,136.535,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.2689999999999999,29.0,,,,,,0.984527313
104.4,30.82,0.2,11.03,212.0,1490.6574,131.33333333333334,,2.15,195.0,0.0,,3.2,,,,89.0,0.48,,1.6,,2.764,,61.33333333333334,,27.5142,,,3.2626,1.96,16.0,,,,7.2,,,,90.05199999999998,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.2674,38.0,,,,,,1.464042205
99.0,36.0,0.5,21.8,244.0,2076.75,132.0,,2.48,220.0,0.0,,2.5,,,,95.0,1.2375,,0.5,,1.93,,33.333333333333336,,36.8795,,,84.57799999999999,1.05,17.0,,,,9.0,,,,188.97250000000005,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,0.122,37.0,,,,,,1.112269768
156.33333333333331,30.18,0.6666666666666666,10.004,223.0,5274.333333333333,156.33333333333331,,2.22,215.0,0.3333333333333333,,1.0,,,,83.0,4.073333333333333,,1.0,,1.67,,52.33333333333334,,17.073,,,428.765,11.633333333333333,11.0,,,,6.0,,,,48.46666666666667,,,,,,,,,,,,,,4.666666666666667,,,,,,,,,,,,,,0.235,56.0,,,,,,1.6327608880000002
74.1111111111111,39.611,0.3333333333333333,18.563,264.0,2763.031555555556,134.33333333333334,,2.67,244.0,0.0,,3.333333333333333,,,,94.0,1.0611111111111111,,0.6666666666666666,,2.535555555555556,,54.0,,23.513666666666666,,,71.5911,6.777777777777778,24.0,,,,7.555555555555554,,,,265.4533333333334,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,0.0089,78.0,,,,,,0.848189117
71.77777777777777,30.82,0.2222222222222222,21.19,264.0,955.1426666666664,127.33333333333334,,2.67,244.0,0.0,,3.7777777777777777,,,,94.0,0.4333333333333333,,0.8888888888888888,,2.565555555555556,,62.66666666666667,,23.805555555555557,,,35.8911,0.4111111111111112,16.0,,,,6.666666666666668,,,,264.30444444444447,,,,,,,,,,,,,,3.7777777777777777,,,,,,,,,,,,,,0.0089,55.0,,,,,,0.910624405
133.25,28.447,0.5,18.828,264.0,1145.4645,156.33333333333334,,2.67,244.0,0.0,,2.25,,,,87.0,1.5375,,2.25,,2.3200000000000003,,55.0,,28.5405,,,236.7326,6.5,6.0,,,,4.0,,,,93.1725,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,0.2674,55.0,,,,,,1.1809855809999998
139.75,20.52,0.5,12.24,179.0,6150.0,147.0,,1.81,190.0,0.0,,2.0,,,,89.0,1.8875,,1.0,,2.0625,,55.33333333333334,,19.0275,,,426.96,15.85,16.0,,,,11.5,,,,128.905,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,2.04,47.0,,,,,,1.373463722
55.4,24.76,0.3,12.8,230.0,683.7872,130.66666666666669,,2.35,203.0,0.0,,3.5,,,,93.0,0.875,,0.7,,3.14,,35.666666666666664,,30.2015,,,102.4721,5.93,7.0,,,,5.6000000000000005,,,,238.056,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,0.0279,21.0,,,,,,0.920123326
133.5,24.76,0.5,12.8,244.0,1129.9645,156.66666666666666,,2.48,220.0,0.0,,2.0,,,,87.0,1.3375,,1.0,,2.265,,34.0,,27.5785,,,57.9326,7.25,6.0,,,,4.0,,,,86.7975,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,0.2674,37.0,,,,,,1.32056168
75.6,29.31,0.4,14.65,244.0,1529.4176,126.0,,2.48,220.0,0.0,,3.0,,,,93.0,1.27,,0.6,,2.878,,47.66666666666667,,29.368,,,58.1721,9.4,7.0,,,,5.4,,,,216.178,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.0279,37.0,,,,,,0.807535028
85.6,33.492,0.0,16.345,110.0,932.7862,82.0,,1.32,111.0,0.4,,2.8,,,,87.0,4.6240000000000006,,3.2,,2.664,,82.33333333333333,,25.4018,,,147.97402,0.0,6.0,,,,4.8,,,,78.86,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,0.02598,14.0,,,,,,0.79518459
162.66666666666666,40.0,0.6666666666666666,27.28,244.0,833.8096666666668,162.66666666666666,,2.48,220.0,0.0,,1.3333333333333333,,,,87.0,1.6,,0.6666666666666666,,1.73,,31.0,,36.561,,,140.7326,1.1,6.0,,,,2.6666666666666665,,,,80.22999999999998,,,,,,,,,,,,,,3.333333333333333,,,,,,,,,,,,,,0.2674,37.0,,,,,,1.198657087
30.75,30.18,0.125,19.725,144.0,1540.3970000000002,82.0,,1.444,145.0,0.125,,4.125,,,,93.0,1.2374999999999998,,1.125,,3.5,,80.33333333333334,,31.379375,,,428.9721,3.75,11.0,,,,7.25,,,,270.675,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,0.0279,47.0,,,,,,0.6414741110000001
75.19999999999997,33.667,0.4,15.64,244.0,1801.4176,125.33333333333331,,2.48,220.0,0.0,,3.0,,,,93.0,1.31,,0.6,,2.862,,49.66666666666666,,29.566,,,58.1721,15.6,7.0,,,,5.8,,,,206.178,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.0279,37.0,,,,,,0.957128198
52.375,25.3,0.25,16.53,264.0,1073.272,139.66666666666666,,2.67,244.0,0.125,,4.125,,,,93.0,0.7937500000000001,,1.125,,3.34,,61.0,,31.43125,,,35.8721,2.5,15.0,,,,7.25,,,,264.31125,,,,,,,,,,,,,,2.875,,,,,,,,,,,,,,0.0279,55.0,,,,,,0.705007959
75.33333333333333,25.559,0.3333333333333333,16.687,162.0,3261.041666666667,75.33333333333333,,1.7,148.0,0.3333333333333333,,4.0,,,,93.0,1.3833333333333335,,2.0,,3.1466666666666665,,88.66666666666669,,28.92466666666667,,,7.8421,4.0,29.0,,,,14.0,,,,193.03333333333333,,,,,,,,,,,,,,3.333333333333333,,,,,,,,,,,,,,0.0279,83.0,,,,,,1.228400359
116.5,30.71,0.5,20.292,134.0,4686.0,121.0,,1.41,132.0,0.0,,2.25,,,,88.0,2.1375,,2.25,,2.2175,,75.33333333333333,,21.8655,,,400.731,12.0,13.0,,,,9.0,,,,137.035,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,0.2689999999999999,31.0,,,,,,1.062581984
68.33333333333334,30.502,0.3333333333333333,14.632,230.0,1004.587111111111,128.33333333333334,,2.35,203.0,0.0,,3.555555555555556,,,,94.0,0.9611111111111112,,1.1111111111111112,,2.506666666666667,,59.0,,24.526888888888887,,,102.4911,2.2888888888888888,14.0,,,,6.4444444444444455,,,,256.7244444444445,,,,,,,,,,,,,,3.4444444444444446,,,,,,,,,,,,,,0.0089,50.0,,,,,,1.215901813
134.0,23.32,0.75,14.925,158.0,10095.0,134.0,,1.564,175.0,0.0,,0.5,,,,78.0,4.775,,1.0,,1.9,,59.66666666666667,,16.1975,,,125.0,94.0,18.0,,,,9.5,,,,88.4,,,,,,,,,,,,,,4.75,,,,,,,,,,,,,,23.0,72.0,,,,,,1.913548958
136.2,34.83,0.6000000000000001,10.004,223.0,5054.0,150.66666666666666,,2.22,215.0,0.0,,1.6,,,,88.0,2.244,,0.8,,1.97,,53.66666666666666,,19.4496,,,400.731,20.18,11.0,,,,7.200000000000001,,,,117.088,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,0.2689999999999999,56.0,,,,,,1.467312063
35.875,30.502,0.25,14.632,155.0,1848.772,95.66666666666666,,1.62,139.0,0.0,,4.0,,,,93.0,1.0750000000000002,,1.25,,3.42375,,75.0,,30.0115,,,66.57209999999999,12.0,14.0,,,,7.875,,,,261.125,,,,,,,,,,,,,,2.625,,,,,,,,,,,,,,0.0279,50.0,,,,,,0.750508395
35.875,28.351,0.25,18.633,172.0,2198.397,95.66666666666669,,1.71,145.0,0.125,,4.25,,,,93.0,1.0875,,1.75,,3.46,,84.33333333333333,,31.110125,,,49.9721,0.35,27.0,,,,10.5,,,,259.375,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,0.0279,81.0,,,,,,1.054995862
189.75,25.3,1.0,16.53,230.0,4724.75,176.33333333333337,,2.35,203.0,0.25,,0.75,,,,85.0,3.3125,,0.75,,1.4049999999999998,,51.0,,25.3175,,,404.7,13.15,15.0,,,,7.0,,,,80.855,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,24.3,51.0,,,,,,1.101059355
46.625,45.72,0.25,20.521,230.0,2520.772,124.33333333333334,,2.35,203.0,0.0,,3.75,,,,93.0,0.925,,0.75,,3.405,,54.0,,32.74575,,,316.9721,3.5375,25.0,,,,8.5,,,,279.8875,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,0.0279,79.0,,,,,,0.810232518
124.5,27.491,0.5,11.03,212.0,1784.8755,142.0,,2.15,195.0,0.5,,1.5,,,,82.0,4.98,,1.5,,2.1425,,44.33333333333333,,20.953000000000003,,,21.87402,12.525,5.0,,,,4.0,,,,-40.5,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,0.02598,38.0,,,,,,1.480006943
