BCCmagmom_arithmetic_average,NdUnfilled_arithmetic_average,AtomicRadii_min_value,num_electron,BCCmagmom_composition_average,GSmagmom_composition_average,NdUnfilled_composition_average,heusler type_0,NUnfilled_composition_average,heusler type_2,MendeleevNumber_composition_average,Group_composition_average,Column_composition_average,phi_composition_average,NUnfilled_arithmetic_average,Group_min_value,BCCenergy_pa_composition_average,Electronegativity_arithmetic_average,ElectricalConductivity_composition_average,Electronegativity_composition_average,Column_min_value,ElectronAffinity_composition_average,GSenergy_pa_min_value,GSenergy_pa_max_value,IsBCC_composition_average,MendeleevNumber_arithmetic_average,valence_composition_average,Polarizability_composition_average,ThermalConductivity_composition_average,ICSDVolume_min_value,phi_difference,GSenergy_pa_composition_average,n_ws^third_composition_average,NdValence_arithmetic_average,ShearModulus_composition_average,Group_arithmetic_average,Polarizability_arithmetic_average,valence_difference,Density_composition_average,phi_arithmetic_average,ShearModulus_arithmetic_average,IsBCC_arithmetic_average,phi_max_value,BulkModulus_composition_average,ElectronAffinity_difference,NUnfilled_max_value,MendeleevNumber_min_value,target
0.8342033666666666,2.666666666666667,1.24,28,0.83029575,0.3872728603448275,3.25,1.0,4.0,0.0,61.25,9.5,9.5,4.8875,,,-7.3509860725,,,1.7925,,35.425,-9.02056525034,-9.02056525034,0.5,64.33333333333333,5.5,,,11.1,,-7.630507172045001,1.6550000000000002,,,,,,,,,,,,,,,88.49
0.8342033666666666,2.666666666666667,1.24,28,0.83029575,0.3872728603448275,3.25,1.0,4.0,0.0,61.5,9.5,9.5,4.7,,,-7.233968020000002,,,1.79,,36.75,-9.02056525034,-9.02056525034,0.5,64.66666666666666,5.5,,,11.1,,-7.443102190169999,1.6025,,,,,,,,,,,,,,,1115.76
0.8342033666666666,2.666666666666667,1.24,28,0.83029575,0.3872728603448275,3.25,1.0,4.0,0.0,61.75,9.5,9.5,4.6,,,-7.152705805,,,1.7575,,42.75,-9.02056525034,-9.02056525034,0.5,65.0,5.5,,,11.1,,-7.309720496420001,1.5575,,,,,,,,,,,,,,,1129.94
0.2943800333333333,2.333333333333333,1.24,28,0.42542825,0.1490037353448275,3.0,1.0,4.0,0.0,61.0,9.5,9.5,4.6625000000000005,,,-6.8645813625,,,1.755,,57.75,-9.02056525034,-9.02056525034,0.5,64.0,5.25,,,10.8,,-7.050873653919999,1.5850000000000002,,,,,,,,,,,,,,,1051.31
0.2943800333333333,2.333333333333333,1.24,28,0.42542825,0.1490037353448275,3.0,1.0,4.0,0.0,61.25,9.5,9.5,4.5625,,,-6.768721500000002,,,1.7425,,58.0,-9.02056525034,-9.02056525034,0.5,64.33333333333333,5.25,,,10.8,,-6.88712554017,1.5525000000000002,,,,,,,,,,,,,,,1022.67
0.2943800333333333,2.333333333333333,1.24,29,0.42542825,0.1490037353448275,3.0,1.0,3.75,0.0,62.0,9.75,9.75,4.9125000000000005,,,-6.96574919,,,1.7999999999999998,,45.675,-9.02056525034,-9.02056525034,0.5,65.33333333333333,5.5,,,10.8,,-7.246991028295,1.6550000000000002,,,,,,,,,,,,,,,0.02
0.2943800333333333,2.333333333333333,1.24,29,0.42542825,0.1490037353448275,3.0,1.0,3.75,0.0,62.25,9.75,9.75,4.7250000000000005,,,-6.8487311375000015,,,1.7975,,47.0,-9.02056525034,-9.02056525034,0.5,65.66666666666666,5.5,,,10.8,,-7.05958604642,1.6025,,,,,,,,,,,,,,,1008.23
0.2943800333333333,2.333333333333333,1.24,29,0.42542825,0.1490037353448275,3.0,1.0,3.75,0.0,62.5,9.75,9.75,4.625,,,-6.7674689225,,,1.765,,53.0,-9.02056525034,-9.02056525034,0.5,66.0,5.5,,,10.8,,-6.926204352669999,1.5575,,,,,,,,,,,,,,,960.44
0.7035542666666667,4.333333333333333,1.241,22,1.0553313999999998,1.0553329875,4.25,1.0,5.5,0.0,48.75,8.0,8.0,4.3025,,,-6.43036266,,,1.7075,,23.775,-8.28548436,-8.28548436,0.5,46.66666666666667,4.5,,,11.7,,-6.467184278125,1.5300000000000002,,,,,,,,,,,,,,,327.11
0.7035542666666667,4.333333333333333,1.241,22,1.0553313999999998,1.0553329875,4.25,1.0,5.5,0.0,49.0,8.0,8.0,4.2525,,,-6.34924125,,,1.7000000000000002,,23.775,-8.28548436,-8.28548436,0.5,47.0,4.5,,,11.7,,-6.3808209425,1.495,,,,,,,,,,,,,,,549.19
0.7035542666666667,4.333333333333333,1.241,23,1.0553313999999998,1.0553329875,4.25,1.0,5.25,0.0,49.75,8.25,8.25,4.4525,,,-6.9112675675,,,1.73,,49.925,-8.28548436,-8.28548436,0.5,48.0,4.75,,,11.7,,-7.07034995375,1.5775,,,,,,,,,,,,,,,172.99
0.7035542666666667,4.333333333333333,1.241,23,1.0553313999999998,1.0553329875,4.25,1.0,5.25,0.0,50.25,8.25,8.25,4.315,,,-6.6594963300000005,,,1.745,,46.775,-8.28548436,-8.28548436,0.5,48.66666666666667,4.75,,,11.7,,-6.704382225,1.5125000000000002,,,,,,,,,,,,,,,139.52
0.7035542666666667,4.333333333333333,1.241,24,1.0553313999999998,1.0553329875,4.25,1.0,5.0,0.0,51.0,8.5,8.5,4.665,,,-6.85652402,,,1.8025,,34.45,-8.28548436,-8.28548436,0.5,49.66666666666667,5.0,,,11.7,,-7.064247713125,1.6150000000000002,,,,,,,,,,,,,,,0.0
0.7035542666666667,4.333333333333333,1.241,24,1.0553313999999998,1.0553329875,4.25,1.0,5.0,0.0,51.25,8.5,8.5,4.4775,,,-6.7395059675,,,1.8000000000000005,,35.775,-8.28548436,-8.28548436,0.5,50.0,5.0,,,11.7,,-6.876842731249999,1.5625,,,,,,,,,,,,,,,0.0
0.7035542666666667,4.333333333333333,1.241,24,1.0553313999999998,1.0553329875,4.25,1.0,5.0,0.0,51.5,8.5,8.5,4.3775,,,-6.6582437525,,,1.7675,,41.775,-8.28548436,-8.28548436,0.5,50.33333333333333,5.0,,,11.7,,-6.7434610375,1.5175,,,,,,,,,,,,,,,0.03
0.7035542666666667,4.0,1.241,24,1.0553313999999998,1.0553370333333334,4.0,1.0,5.0,0.0,58.0,8.5,8.5,4.5525,,,-7.127650429999999,,,1.8025,,47.0,-8.28548436,-8.28548436,0.5,59.0,5.0,,,11.7,,-7.24055884625,1.6075000000000002,,,,,,,,,,,,,,,0.0
0.7035542666666667,4.0,1.241,24,1.0553313999999998,1.0553370333333334,4.0,1.0,5.0,0.0,58.25,8.5,8.5,4.4525000000000015,,,-7.0317905675,,,1.79,,47.25,-8.28548436,-8.28548436,0.5,59.33333333333333,5.0,,,11.7,,-7.0768107325,1.5750000000000002,,,,,,,,,,,,,,,0.12
0.7035542666666667,4.0,1.241,25,1.0553313999999998,1.0553370333333334,4.0,1.0,4.75,0.0,59.0,8.75,8.75,4.8025,,,-7.228818257499999,,,1.8475,,34.925,-8.28548436,-8.28548436,0.5,60.33333333333333,5.25,,,11.7,,-7.436676220625,1.6775000000000002,,,,,,,,,,,,,,,205.68
0.7035542666666667,4.0,1.241,25,1.0553313999999998,1.0553370333333334,4.0,1.0,4.75,0.0,59.25,8.75,8.75,4.615,,,-7.111800205,,,1.845,,36.25,-8.28548436,-8.28548436,0.5,60.66666666666666,5.25,,,11.7,,-7.24927123875,1.625,,,,,,,,,,,,,,,190.13
0.7035542666666667,4.0,1.241,25,1.0553313999999998,1.0553370333333334,4.0,1.0,4.75,0.0,59.5,8.75,8.75,4.5150000000000015,,,-7.030537989999999,,,1.8125,,42.25,-8.28548436,-8.28548436,0.5,61.0,5.25,,,11.7,,-7.115889545,1.58,,,,,,,,,,,,,,,168.72
0.7035542666666667,3.666666666666667,1.241,24,1.0553313999999998,1.0553313999999998,3.75,1.0,5.0,0.0,57.75,8.5,8.5,4.5025,,,-7.0410336325000005,,,1.7675,,31.75,-8.28548436,-8.28548436,0.75,58.66666666666666,5.0,,,11.7,,-7.0442578425,1.5875,,,,,,,,,,,,,,,0.0
0.7035542666666667,3.666666666666667,1.241,25,1.0553313999999998,1.0553313999999998,3.75,1.0,4.75,0.0,58.5,8.75,8.75,4.7025,,,-7.60305995,,,1.7975,,57.9,-8.28548436,-8.28548436,0.75,59.66666666666666,5.25,,,11.7,,-7.733786853750002,1.67,,,,,,,,,,,,,,,169.26
0.7035542666666667,3.666666666666667,1.241,26,1.0553313999999998,1.0553313999999998,3.75,1.0,4.5,0.0,60.25,9.0,9.0,4.6275,,,-7.350036135,,,1.835,,49.75,-8.28548436,-8.28548436,0.75,62.0,5.5,,,11.7,,-7.4068979375,1.61,,,,,,,,,,,,,,,316.6
0.7035542666666667,3.0,1.241,25,1.0553313999999998,1.0553313999999998,3.25,1.0,4.75,0.0,58.0,8.75,8.75,4.6775,,,-7.4314908575,,,1.7325000000000002,,39.25,-8.28548436,-8.28548436,0.75,59.0,5.25,,,11.7,,-7.455527094999999,1.6649999999999998,,,,,,,,,,,,,,,204.15
0.7035542666666667,3.0,1.241,25,1.0553313999999998,1.0553313999999998,3.25,1.0,4.75,0.0,58.25,8.75,8.75,4.6525,,,-7.263541765,,,1.7825000000000002,,35.25,-8.28548436,-8.28548436,0.75,59.33333333333333,5.25,,,11.7,,-7.272235140625,1.645,,,,,,,,,,,,,,,202.7
0.7035542666666667,3.0,1.241,25,1.0553313999999998,1.0553313999999998,3.25,1.0,4.75,0.0,58.5,8.75,8.75,4.6025,,,-7.1824203550000005,,,1.775,,35.25,-8.28548436,-8.28548436,0.75,59.66666666666666,5.25,,,11.7,,-7.185871805,1.61,,,,,,,,,,,,,,,149.06
0.7035542666666667,3.0,1.241,26,1.0553313999999998,1.0553313999999998,3.25,1.0,4.5,0.0,59.25,9.0,9.0,4.8025,,,-7.7444466725,,,1.805,,61.4,-8.28548436,-8.28548436,0.75,60.66666666666666,5.5,,,11.7,,-7.87540081625,1.6925,,,,,,,,,,,,,,,425.78
0.7035542666666667,3.0,1.241,26,1.0553313999999998,1.0553313999999998,3.25,1.0,4.5,0.0,59.5,9.0,9.0,4.765,,,-7.5885352975,,,1.8325,,58.0,-8.28548436,-8.28548436,0.75,61.0,5.5,,,11.7,,-7.6731812012499985,1.66,,,,,,,,,,,,,,,401.54
0.7035542666666667,3.0,1.241,26,1.0553313999999998,1.0553313999999998,3.25,1.0,4.5,0.0,59.75,9.0,9.0,4.665,,,-7.4926754350000015,,,1.82,,58.25,-8.28548436,-8.28548436,0.75,61.33333333333333,5.5,,,11.7,,-7.5094330875,1.6275,,,,,,,,,,,,,,,349.11
0.7035542666666667,3.0,1.241,27,1.0553313999999998,1.0553313999999998,3.25,1.0,4.25,0.0,60.5,9.25,9.25,5.015,,,-7.689703125,,,1.8775,,45.925,-8.28548436,-8.28548436,0.75,62.33333333333333,5.75,,,11.7,,-7.869298575625,1.73,,,,,,,,,,,,,,,231.04
0.7035542666666667,3.0,1.241,27,1.0553313999999998,1.0553313999999998,3.25,1.0,4.25,0.0,61.0,9.25,9.25,4.7275,,,-7.4914228575,,,1.8425,,53.25,-8.28548436,-8.28548436,0.75,63.0,5.75,,,11.7,,-7.5485118999999985,1.6324999999999998,,,,,,,,,,,,,,,527.27
0.9764119,3.0,1.24,26,1.259974625,1.055408930172414,3.25,1.0,4.5,0.0,59.0,9.0,9.0,4.602499999999999,,,-7.1049425600000005,,,1.755,,19.25,-8.28548436,-8.28548436,0.75,60.33333333333333,5.5,,,11.7,,-7.150947318210001,1.6150000000000002,,,,,,,,,,,,,,,407.84
0.9764119,3.0,1.24,26,1.259974625,1.055408930172414,3.25,1.0,4.5,0.0,59.25,9.0,9.0,4.552499999999998,,,-7.023821150000002,,,1.7475,,19.25,-8.28548436,-8.28548436,0.75,60.66666666666666,5.5,,,11.7,,-7.064583982585001,1.58,,,,,,,,,,,,,,,33.56
0.9764119,3.0,1.24,27,1.259974625,1.055408930172414,3.25,1.0,4.25,0.0,60.0,9.25,9.25,4.7525,,,-7.585847467500002,,,1.7775,,45.4,-8.28548436,-8.28548436,0.75,61.66666666666666,5.75,,,11.7,,-7.754112993835001,1.6625,,,,,,,,,,,,,,,638.77
0.9764119,3.0,1.24,27,1.259974625,1.055408930172414,3.25,1.0,4.25,0.0,60.25,9.25,9.25,4.715,,,-7.4299360925,,,1.805,,42.0,-8.28548436,-8.28548436,0.75,62.0,5.75,,,11.7,,-7.551893378835,1.63,,,,,,,,,,,,,,,605.16
0.9764119,3.0,1.24,27,1.259974625,1.055408930172414,3.25,1.0,4.25,0.0,60.5,9.25,9.25,4.615,,,-7.334076230000001,,,1.7925,,42.25,-8.28548436,-8.28548436,0.75,62.33333333333333,5.75,,,11.7,,-7.388145265085001,1.5975,,,,,,,,,,,,,,,981.2
1.0553313999999998,2.0,1.241,27,1.5829971,1.5829971,3.0,1.0,4.25,0.0,59.75,9.25,9.25,4.7225,,,-6.95871096,,,1.825,,25.25,-8.28548436,-8.28548436,0.75,64.5,5.25,,,11.7,,-6.967177095625001,1.6550000000000002,,,,,,,,,,,,,,,1272.21
1.0553313999999998,2.0,1.241,27,1.5829971,1.5829971,3.0,1.0,4.25,0.0,60.0,9.25,9.25,4.672499999999999,,,-6.8775895500000015,,,1.8175,,25.25,-8.28548436,-8.28548436,0.75,65.0,5.25,,,11.7,,-6.8808137600000014,1.62,,,,,,,,,,,,,,,1191.05
1.0553313999999998,2.0,1.241,28,1.5829971,1.5829971,3.0,1.0,4.0,0.0,61.25,9.5,9.5,4.734999999999999,,,-7.187844630000002,,,1.8625,,48.25,-8.28548436,-8.28548436,0.75,67.5,5.5,,,11.7,,-7.2043750425000015,1.6375000000000002,,,,,,,,,,,,,,,1107.7
1.0553313999999998,2.0,1.241,29,1.5829971,1.5829971,3.0,1.0,3.75,0.0,62.0,9.75,9.75,5.085,,,-7.38487232,,,1.92,,35.925,-8.28548436,-8.28548436,0.75,69.0,5.75,,,11.7,,-7.564240530625002,1.7400000000000002,,,,,,,,,,,,,,,1090.32
1.0553313999999998,2.0,1.241,29,1.5829971,1.5829971,3.0,1.0,3.75,0.0,62.25,9.75,9.75,4.8975,,,-7.2678542675000015,,,1.9175,,37.25,-8.28548436,-8.28548436,0.75,69.5,5.75,,,11.7,,-7.37683554875,1.6875,,,,,,,,,,,,,,,1130.62
1.0553313999999998,2.0,1.241,29,1.5829971,1.5829971,3.0,1.0,3.75,0.0,62.5,9.75,9.75,4.797499999999999,,,-7.1865920525,,,1.885,,43.25,-8.28548436,-8.28548436,0.75,70.0,5.75,,,11.7,,-7.243453855,1.6425,,,,,,,,,,,,,,,1052.82
1.2649,2.333333333333333,1.241,28,1.4763407,1.4424492,2.75,1.0,4.0,0.0,60.75,9.5,9.5,4.715,,,-6.5512401025,,,1.83,,36.75,-8.28548436,-8.28548436,0.5,62.66666666666666,4.5,,,11.1,,-6.5795399562500005,1.615,,,,,,,,,,,,,,,1104.93
1.2649,2.333333333333333,1.241,29,1.4763407,1.4424492,2.75,1.0,3.75,0.0,61.75,9.75,9.75,4.8775,,,-6.957355045,,,1.8875,,59.5,-8.28548436,-8.28548436,0.5,64.0,4.75,,,11.1,,-7.0668493525,1.665,,,,,,,,,,,,,,,1092.94
1.2649,2.333333333333333,1.241,30,1.4763407,1.4424492,2.75,1.0,3.5,0.0,62.75,10.0,10.0,5.1275,,,-7.0585228725,,,1.9325,,47.425,-8.28548436,-8.28548436,0.5,65.33333333333333,5.0,,,11.1,,-7.2629667268750016,1.735,,,,,,,,,,,,,,,833.19
1.2649,2.333333333333333,1.241,30,1.4763407,1.4424492,2.75,1.0,3.5,0.0,63.0,10.0,10.0,4.94,,,-6.9415048200000005,,,1.93,,48.75,-8.28548436,-8.28548436,0.5,65.66666666666666,5.0,,,11.1,,-7.075561745,1.6825,,,,,,,,,,,,,,,960.95
1.2649,2.333333333333333,1.241,30,1.4763407,1.4424492,2.75,1.0,3.5,0.0,63.25,10.0,10.0,4.84,,,-6.860242605,,,1.8975,,54.75,-8.28548436,-8.28548436,0.5,66.0,5.0,,,11.1,,-6.94218005125,1.6375,,,,,,,,,,,,,,,911.03
0.7250766666666667,2.0,1.241,29,1.0714732,1.204180075,2.5,1.0,3.75,0.0,61.25,9.75,9.75,4.789999999999999,,,-6.24712463,,,1.845,,47.0,-8.28548436,-8.28548436,0.5,63.33333333333333,4.5,,,10.8,,-6.282387148125,1.65,,,,,,,,,,,,,,,924.99
0.7250766666666667,2.0,1.241,29,1.0714732,1.204180075,2.5,1.0,3.75,0.0,61.5,9.75,9.75,4.739999999999998,,,-6.16600322,,,1.8375,,47.0,-8.28548436,-8.28548436,0.5,63.66666666666666,4.5,,,10.8,,-6.1960238125,1.615,,,,,,,,,,,,,,,868.29
0.7250766666666667,2.0,1.241,30,1.0714732,1.204180075,2.5,1.0,3.5,0.0,62.25,10.0,10.0,4.94,,,-6.7280295375,,,1.8675,,73.15,-8.28548436,-8.28548436,0.5,64.66666666666666,4.75,,,10.8,,-6.88555282375,1.6975,,,,,,,,,,,,,,,964.86
0.7250766666666667,2.0,1.241,31,1.0714732,1.204180075,2.5,1.0,3.25,0.0,63.5,10.25,10.25,5.1525,,,-6.67328599,,,1.94,,57.675,-8.28548436,-8.28548436,0.5,66.33333333333333,5.0,,,10.8,,-6.879450583125,1.735,,,,,,,,,,,,,,,660.73
0.7250766666666667,2.0,1.241,31,1.0714732,1.204180075,2.5,1.0,3.25,0.0,63.75,10.25,10.25,4.965,,,-6.5562679375,,,1.9375,,59.0,-8.28548436,-8.28548436,0.5,66.66666666666666,5.0,,,10.8,,-6.692045601249999,1.6825,,,,,,,,,,,,,,,1046.53
1.91e-05,4.0,1.325,22,2.865e-05,1.5875e-06,3.75,1.0,5.5,0.0,49.0,8.0,8.0,4.5625,,,-6.7410357625,,,1.8425,,70.775,-9.19463357,-9.19463357,0.0,46.66666666666667,5.5,,,14.0,,-7.1050508375,1.5799999999999998,,,,,,,,,,,,,,,0.0
1.91e-05,4.0,1.32,23,2.865e-05,1.5875e-06,3.75,1.0,5.25,0.0,50.25,8.25,8.25,4.6875,,,-7.0539915775000015,,,1.915,,92.925,-9.19463357,-9.19463357,0.0,48.33333333333334,5.75,,,14.0,,-7.524924558750001,1.6075,,,,,,,,,,,,,,,0.0
1.91e-05,4.0,1.325,23,2.865e-05,1.5875e-06,3.75,1.0,5.25,0.0,50.5,8.25,8.25,4.65,,,-6.8980802025,,,1.9425,,89.525,-9.19463357,-9.19463357,0.0,48.66666666666667,5.75,,,14.0,,-7.322704943750002,1.575,,,,,,,,,,,,,,,0.0
1.91e-05,4.0,1.28,24,2.865e-05,1.5875e-06,3.75,1.0,5.0,0.0,51.5,8.5,8.5,4.9,,,-6.99924803,,,1.9875000000000005,,77.45,-9.19463357,-9.19463357,0.0,50.0,6.0,,,14.0,,-7.518822318125001,1.645,,,,,,,,,,,,,,,0.0
1.91e-05,4.0,1.325,24,2.865e-05,1.5875e-06,3.75,1.0,5.0,0.0,51.75,8.5,8.5,4.7125,,,-6.8822299775000015,,,1.9850000000000003,,78.775,-9.19463357,-9.19463357,0.0,50.33333333333334,6.0,,,14.0,,-7.33141733625,1.5924999999999998,,,,,,,,,,,,,,,0.0
1.91e-05,4.0,1.325,24,2.865e-05,1.5875e-06,3.75,1.0,5.0,0.0,52.0,8.5,8.5,4.612500000000002,,,-6.8009677625,,,1.9525,,84.775,-9.19463357,-9.19463357,0.0,50.66666666666667,6.0,,,14.0,,-7.198035642500002,1.5475,,,,,,,,,,,,,,,0.0
1.91e-05,3.6666666666666665,1.325,23,2.865e-05,5.633333333325e-06,3.5,1.0,5.25,0.0,57.0,8.25,8.25,4.7,,,-7.11333,,,1.8875,,71.25,-9.19463357,-9.19463357,0.0,57.33333333333333,5.75,,,14.0,,-7.477479345000001,1.6424999999999998,,,,,,,,,,,,,,,0.0
1.91e-05,3.6666666666666665,1.325,23,2.865e-05,5.633333333325e-06,3.5,1.0,5.25,0.0,57.5,8.25,8.25,4.625,,,-6.8642594975,,,1.93,,67.25,-9.19463357,-9.19463357,0.0,58.0,5.75,,,14.0,,-7.2078240550000015,1.5875,,,,,,,,,,,,,,,0.01
1.91e-05,3.6666666666666665,1.32,24,2.865e-05,5.633333333325e-06,3.5,1.0,5.0,0.0,58.25,8.5,8.5,4.825,,,-7.426285815,,,1.96,,93.4,-9.19463357,-9.19463357,0.0,59.0,6.0,,,14.0,,-7.89735306625,1.67,,,,,,,,,,,,,,,0.0
1.91e-05,3.6666666666666665,1.325,24,2.865e-05,5.633333333325e-06,3.5,1.0,5.0,0.0,58.5,8.5,8.5,4.7875000000000005,,,-7.2703744399999986,,,1.9875,,90.0,-9.19463357,-9.19463357,0.0,59.33333333333333,6.0,,,14.0,,-7.69513345125,1.6375,,,,,,,,,,,,,,,0.0
1.91e-05,3.6666666666666665,1.325,25,2.865e-05,5.633333333325e-06,3.5,1.0,4.75,0.0,60.0,8.75,8.75,4.75,,,-7.173261999999999,,,1.9975,,85.25,-9.19463357,-9.19463357,0.0,61.33333333333333,6.25,,,14.0,,-7.57046415,1.61,,,,,,,,,,,,,,,0.0
1.91e-05,3.333333333333333,1.321,24,2.865e-05,0.0,3.25,1.0,5.0,0.0,57.75,8.5,8.5,4.8125,,,-7.432828145,,,1.91,,78.75,-9.19463357,-9.19463357,0.25,58.33333333333333,6.0,,,13.8,,-7.768487737499999,1.6725,,,,,,,,,,,,,,,0.0
1.91e-05,3.333333333333333,1.321,24,2.865e-05,0.0,3.25,1.0,5.0,0.0,58.0,8.5,8.5,4.7875,,,-7.2648790525,,,1.96,,74.75,-9.19463357,-9.19463357,0.25,58.66666666666667,6.0,,,13.8,,-7.585195783125,1.6525,,,,,,,,,,,,,,,0.0
1.91e-05,3.333333333333333,1.321,24,2.865e-05,0.0,3.25,1.0,5.0,0.0,58.25,8.5,8.5,4.7375,,,-7.183757642500002,,,1.9525,,74.75,-9.19463357,-9.19463357,0.25,59.0,6.0,,,13.8,,-7.4988324475,1.6175,,,,,,,,,,,,,,,0.0
1.91e-05,3.333333333333333,1.32,25,2.865e-05,0.0,3.25,1.0,4.75,0.0,59.0,8.75,8.75,4.9375,,,-7.745783960000002,,,1.9825,,100.9,-9.19463357,-9.19463357,0.25,60.0,6.25,,,13.8,,-8.18836145875,1.7,,,,,,,,,,,,,,,168.63
1.91e-05,3.333333333333333,1.321,25,2.865e-05,0.0,3.25,1.0,4.75,0.0,59.25,8.75,8.75,4.9,,,-7.589872585,,,2.01,,97.5,-9.19463357,-9.19463357,0.25,60.33333333333333,6.25,,,13.8,,-7.98614184375,1.6675,,,,,,,,,,,,,,,169.55
1.91e-05,3.333333333333333,1.321,25,2.865e-05,0.0,3.25,1.0,4.75,0.0,59.5,8.75,8.75,4.800000000000002,,,-7.494012722500001,,,1.9975,,97.75,-9.19463357,-9.19463357,0.25,60.66666666666667,6.25,,,13.8,,-7.82239373,1.635,,,,,,,,,,,,,,,0.55
1.91e-05,3.333333333333333,1.28,26,2.865e-05,0.0,3.25,1.0,4.5,0.0,60.25,9.0,9.0,5.15,,,-7.6910404125,,,2.055,,85.425,-9.19463357,-9.19463357,0.25,61.66666666666667,6.5,,,13.8,,-8.182259218125,1.7374999999999998,,,,,,,,,,,,,,,8.39
1.91e-05,2.666666666666667,1.249,25,2.865e-05,0.0,2.75,1.0,4.75,0.0,59.0,8.75,8.75,4.8375,,,-7.325144365000001,,,1.96,,78.25,-9.19463357,-9.19463357,0.25,60.0,6.25,,,12.0,,-7.640446410000001,1.64,,,,,,,,,,,,,,,195.5
1.91e-05,2.666666666666667,1.249,26,2.865e-05,0.0,2.75,1.0,4.5,0.0,59.75,9.0,9.0,5.0375000000000005,,,-7.887170682500001,,,1.99,,104.4,-9.19463357,-9.19463357,0.25,61.0,6.5,,,12.0,,-8.329975421250001,1.7225,,,,,,,,,,,,,,,357.8
1.91e-05,2.666666666666667,1.249,26,2.865e-05,0.0,2.75,1.0,4.5,0.0,60.25,9.0,9.0,4.9,,,-7.635399445000001,,,2.005,,101.25,-9.19463357,-9.19463357,0.25,61.66666666666667,6.5,,,12.0,,-7.964007692500001,1.6575000000000002,,,,,,,,,,,,,,,314.16
1.91e-05,2.666666666666667,1.249,27,2.865e-05,0.0,2.75,1.0,4.25,0.0,61.0,9.25,9.25,5.25,,,-7.832427135,,,2.0625,,88.925,-9.19463357,-9.19463357,0.25,62.66666666666667,6.75,,,12.0,,-8.323873180625,1.7600000000000002,,,,,,,,,,,,,,,531.01
1.91e-05,2.666666666666667,1.249,27,2.865e-05,0.0,2.75,1.0,4.25,0.0,61.25,9.25,9.25,5.0625,,,-7.715409082500001,,,2.06,,90.25,-9.19463357,-9.19463357,0.25,63.0,6.75,,,12.0,,-8.13646819875,1.7075,,,,,,,,,,,,,,,493.81
0.2728767333333333,2.666666666666667,1.24,26,0.204671875,7.753017241375e-05,2.75,1.0,4.5,0.0,59.5,9.0,9.0,4.8375,,,-7.247666570000002,,,1.94,,62.25,-9.19463357,-9.19463357,0.25,60.66666666666667,6.5,,,12.2,,-7.605521923210001,1.645,,,,,,,,,,,,,,,369.26
0.2728767333333333,2.666666666666667,1.24,26,0.204671875,7.753017241375e-05,2.75,1.0,4.5,0.0,59.75,9.0,9.0,4.7875,,,-7.166545160000001,,,1.9325,,62.25,-9.19463357,-9.19463357,0.25,61.0,6.5,,,12.2,,-7.519158587585,1.61,,,,,,,,,,,,,,,339.79
0.2728767333333333,2.666666666666667,1.24,27,0.204671875,7.753017241375e-05,2.75,1.0,4.25,0.0,60.5,9.25,9.25,4.9875,,,-7.728571477500001,,,1.9625,,88.4,-9.19463357,-9.19463357,0.25,62.0,6.75,,,12.2,,-8.208687598835,1.6925,,,,,,,,,,,,,,,539.5
0.2728767333333333,2.666666666666667,1.24,27,0.204671875,7.753017241375e-05,2.75,1.0,4.25,0.0,60.75,9.25,9.25,4.95,,,-7.5726601025,,,1.99,,85.0,-9.19463357,-9.19463357,0.25,62.33333333333333,6.75,,,12.2,,-8.006467983835,1.66,,,,,,,,,,,,,,,519.35
0.2728767333333333,2.666666666666667,1.24,27,0.204671875,7.753017241375e-05,2.75,1.0,4.25,0.0,61.0,9.25,9.25,4.85,,,-7.476800240000001,,,1.9775,,85.25,-9.19463357,-9.19463357,0.25,62.66666666666667,6.75,,,12.2,,-7.842719870084999,1.6275000000000002,,,,,,,,,,,,,,,472.12
0.2728767333333333,2.666666666666667,1.24,28,0.204671875,7.753017241375e-05,2.75,1.0,4.0,0.0,62.0,9.5,9.5,5.0125,,,-7.556809877500001,,,2.0325,,74.25,-9.19463357,-9.19463357,0.25,64.0,7.0,,,12.2,,-8.015180376335,1.6775000000000002,,,,,,,,,,,,,,,665.12
0.2728767333333333,2.666666666666667,1.24,28,0.204671875,7.753017241375e-05,2.75,1.0,4.0,0.0,62.25,9.5,9.5,4.9125,,,-7.4755476625,,,2.0,,80.25,-9.19463357,-9.19463357,0.25,64.33333333333333,7.0,,,12.2,,-7.881798682585,1.6325,,,,,,,,,,,,,,,614.39
0.7035733666666667,2.333333333333333,1.241,27,0.52769435,0.5276656999999999,2.5,1.0,4.25,0.0,60.0,9.25,9.25,4.9825,,,-7.2693840625,,,1.96,,72.25,-9.19463357,-9.19463357,0.25,61.33333333333333,6.25,,,11.7,,-7.6050436549999985,1.7049999999999998,,,,,,,,,,,,,,,538.55
0.7035733666666667,2.333333333333333,1.241,27,0.52769435,0.5276656999999999,2.5,1.0,4.25,0.0,60.25,9.25,9.25,4.9575,,,-7.1014349700000015,,,2.01,,68.25,-9.19463357,-9.19463357,0.25,61.66666666666667,6.25,,,11.7,,-7.421751700625,1.685,,,,,,,,,,,,,,,543.48
